element,position,multiplier,player_name
502,1,1,Matz Sels
568,2,1,Pedro Porro Sauceda
506,3,1,Murillo Costa dos Santos
373,4,1,Virgil van Dijk
191,5,1,Maxime Estève
517,6,1,Elliot Anderson
381,7,1,Mohamed Salah
335,8,1,Josh King
449,9,2,Bruno Borges Fernandes
64,10,1,Ollie Watkins
249,11,1,João Pedro Junqueira de Jesus
341,12,0,Karl Darlow
441,13,0,Patrick Dorgu
100,14,0,Junior Kroupi
235,15,0,Cole Palmer
