event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,52,52,5174831,5184075,5174823,55,0,1000,0,0,3
2,46,98,6780851,6785761,5939885,65,0,1000,0,0,0
3,54,152,3415922,3418918,4561541,35,5,1000,2,0,1
4,86,238,434950,436411,1752504,5,2,1001,0,0,14
5,67,305,145076,145419,507681,5,1,1009,1,0,6
6,86,391,94266,94471,99444,1,1,1014,0,0,19
7,81,472,972884,975567,54116,10,1,1017,0,0,7
8,104,576,10036,10096,2987,1,1,1024,0,0,0
9,42,618,7544821,7546760,8260,65,0,1024,2,0,11
10,90,708,339537,340137,3210,5,0,1030,2,0,8
11,45,753,2845634,2850435,2254,25,0,1033,0,0,5
12,45,798,3747418,3748225,2660,35,4,1032,3,0,17
13,59,857,425962,428337,965,5,4,1036,0,0,14
14,82,939,775333,776489,466,10,6,1037,1,0,5
15,66,1005,1207972,1209156,256,10,6,1041,0,0,7
16,82,1087,1008331,1010309,220,10,34,1047,5,0,11
17,84,1171,2207934,2209982,214,20,3,1054,1,0,14
18,48,1219,4567779,4570110,216,40,15,1055,1,0,3
19,47,1266,3124540,3128175,149,25,15,1054,0,0,10
20,52,1318,2921160,2922585,200,25,10,1053,2,0,8
21,55,1373,4094027,4097129,241,35,8,1054,1,0,5
22,41,1414,5907189,5911203,288,50,15,1052,1,0,6
23,41,1455,7717140,7720603,301,65,2,1052,1,0,5
24,70,1525,1358007,1360508,220,15,6,1052,0,0,13
25,73,1598,1540096,1544040,227,15,6,1055,0,0,7
26,64,1662,4411846,4415688,352,35,6,1061,0,0,8
27,48,1710,4731004,4737160,338,40,6,1063,0,0,12
28,80,1790,816705,818443,276,10,12,1066,2,0,6
29,65,1855,3415204,3418717,282,30,12,1070,0,0,5
30,65,1920,372055,374303,182,5,12,1074,0,0,11
31,58,1978,1993724,1993804,225,20,3,1067,5,0,3
32,58,2036,2553534,2567524,245,20,3,1069,0,0,10
33,112,2140,480629,480739,489,5,6,1066,4,8,0
34,60,2200,937427,942001,490,10,6,1066,0,0,24
35,74,2274,422331,422914,178,5,13,1069,1,0,7
36,82,2356,2760811,2763507,166,25,4,1072,1,0,14
37,18,2374,8650158,8653387,288,70,0,1077,1,0,4
