h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.28478,0.202984,1.28478,0.202984,"{'att': 202, 'def': 35}","{'att': 339, 'def': 26}",5,2,2,0,2.3154000000000003,w,2025-08-24 16:30:00,1,0,0,3,1.081796
a,0.521585,1.51584,0.521585,1.51584,"{'att': 130, 'def': 28}","{'att': 303, 'def': 23}",7,3,0,1,0.535,l,2025-08-30 16:30:00,0,0,1,0,-0.9942550000000001
h,1.56467,2.54288,1.56467,2.54288,"{'att': 237, 'def': 29}","{'att': 292, 'def': 37}",4,6,1,1,0.6414000000000001,d,2025-09-15 18:45:00,0,1,0,1,-0.9782099999999998
a,2.09507,0.424904,2.09507,0.424904,"{'att': 169, 'def': 30}","{'att': 288, 'def': 31}",7,1,2,1,2.5574,w,2025-09-21 16:00:00,1,0,0,3,1.6701660000000003
h,1.44033,0.564557,1.44033,0.564557,"{'att': 179, 'def': 26}","{'att': 292, 'def': 17}",3,2,1,1,2.1215,d,2025-09-27 13:00:00,0,1,0,1,0.8757730000000001
a,0.959121,1.74169,0.959121,1.74169,"{'att': 289, 'def': 24}","{'att': 304, 'def': 31}",4,13,1,1,0.7381,d,2025-10-04 18:45:00,0,1,0,1,-0.782569
h,1.68785,0.964723,1.68785,0.964723,"{'att': 290, 'def': 34}","{'att': 201, 'def': 30}",5,7,2,0,1.9761999999999997,w,2025-10-19 10:30:00,1,0,0,3,0.7231270000000001
a,0.387121,1.56651,0.387121,1.56651,"{'att': 111, 'def': 27}","{'att': 390, 'def': 23}",3,4,0,0,0.4004,d,2025-10-25 13:00:00,0,1,0,1,-1.179389
h,1.74279,1.69938,1.74279,1.69938,"{'att': 103, 'def': 22}","{'att': 330, 'def': 27}",4,7,3,1,1.3956,w,2025-10-29 16:30:00,1,0,0,3,0.04341000000000017
a,1.17012,0.762314,0.401891,0.762314,"{'att': 231, 'def': 28}","{'att': 276, 'def': 26}",3,6,0,0,1.7828,d,2025-11-01 17:00:00,0,1,0,1,-0.36042300000000005
h,1.0497,0.615264,1.0497,0.615264,"{'att': 115, 'def': 36}","{'att': 387, 'def': 14}",5,2,0,0,1.828,d,2025-11-08 14:00:00,0,1,0,1,0.43443600000000004
a,3.37909,1.42986,3.37909,0.668562,"{'att': 162, 'def': 19}","{'att': 355, 'def': 23}",12,4,5,1,2.5558,w,2025-11-24 17:30:00,1,0,0,3,2.710528
h,1.73426,1.12902,1.73426,1.12902,"{'att': 215, 'def': 14}","{'att': 437, 'def': 9}",6,1,2,0,1.8223,w,2025-11-28 19:45:00,1,0,0,3,0.60524
a,0.943403,2.26559,0.943403,2.26559,"{'att': 212, 'def': 19}","{'att': 305, 'def': 20}",2,4,0,4,0.4773,l,2025-12-06 17:00:00,0,0,1,0,-1.322187
a,0.635872,1.65562,0.635872,1.65562,"{'att': 221, 'def': 18}","{'att': 204, 'def': 33}",5,17,0,1,0.5942000000000001,l,2025-12-15 19:45:00,0,0,1,0,-1.019748
a,2.33352,1.15442,2.33352,1.15442,"{'att': 120, 'def': 26}","{'att': 315, 'def': 29}",7,4,3,0,2.2863999999999995,w,2025-12-27 14:00:00,1,0,0,3,1.1791
h,2.38351,0.245,1.62221,0.245,"{'att': 223, 'def': 40}","{'att': 314, 'def': 21}",10,3,1,0,2.8241,w,2026-01-03 11:30:00,1,0,0,3,1.3772099999999998
a,2.10363,1.71183,1.34233,0.950532,"{'att': 97, 'def': 28}","{'att': 339, 'def': 14}",7,3,3,0,1.6762000000000001,w,2026-01-06 14:00:00,1,0,0,3,0.391798
h,1.13923,1.54894,1.13923,1.54894,"{'att': 174, 'def': 21}","{'att': 276, 'def': 15}",4,4,1,1,0.9492,d,2026-01-10 14:00:00,0,1,0,1,-0.40971
h,1.86946,1.3926,1.86946,0.631299,"{'att': 195, 'def': 21}","{'att': 401, 'def': 16}",8,3,1,3,1.7008,l,2026-01-15 19:45:00,0,0,1,0,1.2381609999999998
a,2.28394,0.465283,1.52264,0.465283,"{'att': 263, 'def': 21}","{'att': 574, 'def': 24}",5,2,3,0,2.7011000000000003,w,2026-01-19 19:45:00,1,0,0,3,1.057357
h,3.15343,0.327418,2.39213,0.327418,"{'att': 224, 'def': 11}","{'att': 330, 'def': 19}",7,1,6,0,2.9098,w,2026-01-24 14:00:00,1,0,0,3,2.064712
h,5.96884,0.785014,5.20754,0.785014,"{'att': 82, 'def': 21}","{'att': 336, 'def': 13}",22,1,0,0,2.9875000000000003,d,2026-02-01 14:00:00,0,1,0,1,4.4225259999999995
h,0.902645,1.302,0.902645,0.540697,"{'att': 163, 'def': 33}","{'att': 319, 'def': 11}",6,0,1,2,0.917,l,2026-02-14 14:00:00,0,0,1,0,0.36194800000000005
a,1.64526,1.17019,1.64526,1.17019,"{'att': 343, 'def': 19}","{'att': 290, 'def': 25}",8,1,1,1,1.7421,d,2026-02-18 19:45:00,0,1,0,1,0.4750699999999999
a,1.43181,1.01425,1.43181,1.01425,"{'att': 310, 'def': 21}","{'att': 281, 'def': 15}",5,6,2,0,1.7178,w,2026-02-21 14:00:00,1,0,0,3,0.41755999999999993
h,2.98622,0.424994,2.98622,0.424994,"{'att': 137, 'def': 21}","{'att': 423, 'def': 19}",6,0,3,1,2.8465000000000003,w,2026-02-28 14:00:00,1,0,0,3,2.561226
a,0.763847,0.518042,0.763847,0.518042,"{'att': 213, 'def': 30}","{'att': 318, 'def': 25}",5,2,2,1,1.5581,w,2026-03-07 14:00:00,1,0,0,3,0.24580500000000005
