season_name,total_points,rank
2016/17,1617,2984704
2017/18,1911,1924160
2018/19,2059,1226234
2019/20,2067,1206014
2020/21,2087,1811838
2021/22,2142,1601895
2022/23,2040,4746295
2023/24,1866,6416450
2024/25,2296,1555388
