element_in,element_in_cost,element_out,element_out_cost,entry,event,time
329,59,354,49,6355906,37,2026-05-15T14:58:54.230007Z
488,68,387,69,6355906,35,2026-05-01T16:11:02.112615Z
354,49,329,58,6355906,35,2026-05-01T16:11:02.112415Z
82,82,299,62,6355906,35,2026-05-01T16:11:02.112172Z
725,51,508,47,6355906,35,2026-05-01T16:11:02.111936Z
256,58,317,45,6355906,35,2026-05-01T16:11:02.111729Z
341,39,470,40,6355906,35,2026-05-01T16:11:02.111520Z
253,51,101,47,6355906,35,2026-05-01T16:11:02.111201Z
299,62,82,79,6355906,34,2026-04-23T14:20:26.193837Z
249,77,624,76,6355906,33,2026-04-17T16:12:43.323135Z
169,49,457,56,6355906,33,2026-04-17T16:12:43.322866Z
354,49,449,97,6355906,33,2026-04-17T16:12:43.322676Z
236,70,387,69,6355906,33,2026-04-17T16:12:43.322454Z
506,52,348,39,6355906,33,2026-04-17T16:12:43.322217Z
606,44,317,45,6355906,33,2026-04-17T16:12:43.321999Z
341,39,101,47,6355906,33,2026-04-17T16:12:43.321727Z
430,144,249,77,6355906,32,2026-04-09T17:36:50.174835Z
407,53,318,44,6355906,32,2026-04-09T17:36:50.167195Z
348,39,440,45,6355906,31,2026-03-20T16:54:42.988309Z
508,47,407,54,6355906,31,2026-03-20T16:54:42.981454Z
249,77,430,144,6355906,30,2026-03-14T09:57:02.793702Z
318,44,7,56,6355906,30,2026-03-14T09:57:02.787989Z
387,67,488,68,6355906,27,2026-02-21T10:44:31.074349Z
407,54,106,49,6355906,27,2026-02-21T10:44:31.073863Z
101,46,736,56,6355906,27,2026-02-21T10:44:31.068419Z
7,56,295,46,6355906,25,2026-02-06T10:22:06.486050Z
440,45,407,55,6355906,23,2026-01-24T10:16:34.579765Z
449,91,160,59,6355906,21,2026-01-06T16:02:48.315517Z
407,55,408,56,6355906,21,2026-01-06T16:02:48.307870Z
106,49,7,57,6355906,20,2026-01-03T10:13:14.637985Z
5,62,348,40,6355906,19,2025-12-29T23:04:11.484624Z
624,76,249,72,6355906,18,2025-12-26T18:10:55.980888Z
82,77,449,91,6355906,18,2025-12-26T18:10:55.973948Z
329,57,119,82,6355906,17,2025-12-20T10:09:51.742165Z
7,57,318,45,6355906,17,2025-12-20T10:09:51.736744Z
318,45,256,60,6355906,16,2025-12-13T10:29:27.683225Z
408,56,7,57,6355906,16,2025-12-13T10:27:47.254836Z
160,63,673,55,6355906,15,2025-12-05T23:09:21.003237Z
488,68,82,75,6355906,15,2025-12-05T23:09:21.002576Z
317,45,683,40,6355906,15,2025-12-05T23:09:21.001835Z
256,61,5,61,6355906,15,2025-12-05T23:09:20.995136Z
597,64,249,75,6355906,13,2025-11-29T10:18:20.985933Z
517,53,673,55,6355906,13,2025-11-29T10:18:20.985687Z
381,142,457,55,6355906,13,2025-11-29T10:18:20.985417Z
160,62,119,84,6355906,13,2025-11-29T10:18:20.985150Z
488,66,82,76,6355906,13,2025-11-29T10:18:20.984904Z
113,45,683,40,6355906,13,2025-11-29T10:18:20.984638Z
541,40,348,40,6355906,13,2025-11-29T10:18:20.984235Z
195,38,7,57,6355906,13,2025-11-29T10:18:20.983972Z
408,55,5,62,6355906,13,2025-11-29T10:18:20.983563Z
185,39,470,40,6355906,13,2025-11-29T10:18:20.983001Z
457,55,299,65,6355906,12,2025-11-22T10:33:24.758664Z
673,55,582,66,6355906,10,2025-10-31T22:29:29.671183Z
119,82,303,50,6355906,10,2025-10-31T22:29:29.661916Z
136,61,597,66,6355906,9,2025-10-24T07:58:06.981940Z
430,143,136,60,6355906,6,2025-09-27T09:33:23.645204Z
303,50,381,145,6355906,6,2025-09-27T09:33:23.644908Z
295,45,371,59,6355906,6,2025-09-27T09:33:23.644637Z
7,57,293,50,6355906,6,2025-09-27T09:33:23.644374Z
736,56,287,55,6355906,6,2025-09-27T09:33:23.643985Z
683,40,610,43,6355906,5,2025-09-19T20:17:14.717941Z
82,74,167,49,6355906,4,2025-09-13T07:43:05.207010Z
348,40,402,60,6355906,4,2025-09-13T07:43:05.206456Z
293,50,111,44,6355906,4,2025-09-13T07:43:05.198906Z
136,60,654,65,6355906,3,2025-08-30T08:51:36.044487Z
597,67,624,78,6355906,3,2025-08-30T08:51:36.038682Z
