id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
3423,Kylian Mbappe-Lottin,29,2443,24,24.03750589862466,5,7.155352618545294,136,64,4,0,F S,Real Madrid,16,17.348006937652826,25.37541115283966,6.524804832413793
9002,Vedat Muriqi,35,2970,22,19.66507419757545,1,1.749946097843349,103,18,4,1,F S,Mallorca,17,14.462130783125758,16.040706306695938,4.40887536900118
1235,Ante Budimir,35,2815,17,18.646436819806695,0,0.8782183527946472,97,13,3,0,F S,Osasuna,11,12.700215822085738,11.512662438675761,1.1820283010601997
6441,Ferrán Torres,32,1937,16,16.090799679979682,1,2.582750441506505,67,22,1,0,F M S,Barcelona,16,16.090799679979682,22.31571327522397,5.331197551451623
11527,Lamine Yamal,28,2291,16,14.664689928293228,11,12.566995456814766,117,73,1,0,F M S,Barcelona,13,11.691579438745975,33.655128441751,15.989167042076588
2234,Mikel Oyarzabal,32,2689,15,15.997766729444265,3,5.63083921559155,78,41,3,0,F S,Real Sociedad,8,10.794951360672712,19.875386014580727,6.690946821123362
7008,Vinícius Júnior,35,2787,15,14.239667128771544,5,6.487283242866397,98,67,7,0,F M S,Real Madrid,11,10.523278970271349,22.196307688951492,8.533216290175915
2543,Borja Iglesias,33,1764,14,11.60863982141018,2,1.6599800884723663,46,17,7,0,F S,Celta Vigo,10,8.635529387742281,13.518608320504427,4.376380250789225
227,Robert Lewandowski,29,1454,13,15.278156530112028,2,2.230940155684948,60,12,2,0,F S,Barcelona,12,13.04832374677062,18.355159431695938,5.786768103018403
6531,Alexander Sørloth,33,1888,13,13.487046368420124,0,1.2237359210848808,66,10,4,1,F S,Atletico Madrid,13,13.487046368420124,15.463781881146133,2.849465993233025
6400,Antonio Martínez,35,2577,12,11.121835395693779,3,3.8200031016021967,89,24,2,0,F S,Alaves,11,10.378557741641998,13.647227158769965,3.4809861443936825
8187,Georges Mikautadze,32,2065,12,14.189990505576134,6,4.070588318631053,63,27,1,0,F S,Villarreal,12,14.189990505576134,18.99536216072738,2.072973639704287
1189,Lucas Boyé,27,1865,11,10.792246302589774,1,2.653146343305707,59,25,2,1,F M S,Alaves,8,8.562413355335593,11.921454858966172,3.6730124531313777
6954,Juan Camilo Hernández,31,2533,11,11.905907548964024,3,4.845569904893637,85,33,5,0,F S,Real Betis,10,11.162629939615726,18.58819290995598,5.363240900449455
8026,Raphinha,21,1360,11,10.215445077046752,3,5.760370654985309,60,38,5,0,F M S,Barcelona,8,7.985612211748958,17.987344041466713,7.480321377515793
2120,Gerard Moreno,21,1343,10,7.015236139297485,0,2.9336339980363846,39,22,0,0,F S,Villarreal,7,4.78540326654911,9.72683772817254,4.820019021630287
6170,André Silva,29,1779,10,10.758832058869302,0,1.410549782216549,55,19,2,0,F S,Elche,7,8.528999156318605,9.24293763935566,2.252919040620327
8107,Jorge De Frutos,34,2396,10,11.448687953874469,1,2.7070325203239918,60,28,3,0,F M S,Rayo Vallecano,9,10.705410284921527,14.501150602474809,1.8645794102922082
11783,Akor Adams,30,1934,10,9.910533201880753,3,1.0654872488230467,58,11,3,0,F S,Sevilla,7,7.680700344033539,9.31865677330643,1.126173784956336
12160,Alberto Moleiro,36,2355,10,5.459575371816754,5,5.752757864072919,44,37,5,0,F M S,Villarreal,10,5.459575371816754,15.018217554315925,5.441266089677811
5656,Nicolas Pepe,36,2407,9,9.642027791589499,6,7.772179050371051,61,53,4,0,F M S,Villarreal,7,8.15547251701355,21.422945542261004,7.755225911736488
6637,Hugo Duro,34,1816,9,9.25577761232853,0,1.675361756235361,34,16,4,1,F S,Valencia,8,7.769222363829613,10.15030112117529,2.674969846382737
7020,Gorka Guruzeta,33,2238,9,10.706110555678606,3,3.434490490704775,76,24,4,1,F M S,Athletic Club,8,9.962832946330309,14.194085916504264,3.276839369907975
8549,Ferrán Jutglà,28,1617,9,6.59795877058059,3,1.4263157285749912,45,13,4,0,F M S,Celta Vigo,9,6.59795877058059,8.790396757423878,2.6993834637105465
10095,Abdessamad Ezzalzouli,27,2110,9,9.662859119474888,8,6.132177885621786,71,29,3,0,F M S,Real Betis,9,9.662859119474888,17.941944010555744,4.828694444149733
13705,Federico Viñas,33,2495,9,9.797995802015066,1,3.0277516916394234,58,29,4,3,F M S,Real Oviedo,7,8.31144054979086,8.796410974115133,2.640840981155634
13769,Carlos Espí,23,1148,9,7.922227747738361,0,0.5898026190698147,47,8,3,0,F S,Levante,9,7.922227747738361,7.449242070317268,0.3450157642364502
