season_name,total_points,rank
2011/12,659,2704221
2012/13,1730,1311643
2013/14,2147,467001
2014/15,1902,577903
2015/16,2157,94028
2016/17,2071,324817
2017/18,2094,525060
2018/19,2112,753398
2019/20,2216,233864
2020/21,2274,479999
2021/22,2569,35412
2022/23,2504,158861
2023/24,2296,1077691
2024/25,2311,1378162
