name,time,event
wildcard,2025-09-13T09:51:38.062276Z,4
bboost,2025-09-20T09:33:33.158953Z,5
3xc,2025-09-27T09:42:29.452748Z,6
freehit,2025-11-29T12:51:52.790788Z,13
3xc,2026-02-10T17:57:24.889593Z,26
wildcard,2026-04-10T17:09:16.579215Z,32
bboost,2026-04-18T09:28:13.904294Z,33
freehit,2026-04-24T15:56:27.088066Z,34
