season_name,total_points,rank
2008/09,1810,248980
2009/10,2255,37272
2010/11,2109,10197
2011/12,1869,538004
2012/13,2104,62112
2013/14,2296,86034
2014/15,2208,7853
2015/16,2181,60354
2016/17,2194,73919
2017/18,2338,4796
2018/19,2452,1471
2019/20,2291,60291
2020/21,2318,292969
2021/22,2743,186
2022/23,2675,456
2023/24,2624,1214
2024/25,2466,227992
