h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.04897,1.58599,1.04897,1.58599,"{'att': 242, 'def': 20}","{'att': 218, 'def': 12}",4,9,1,1,0.9418000000000001,d,2025-08-16 19:30:00,0,1,0,1,-0.53702
h,1.43366,1.87234,1.43366,1.12906,"{'att': 161, 'def': 26}","{'att': 302, 'def': 26}",5,7,2,2,0.9957,d,2025-08-24 17:30:00,0,1,0,1,0.3046
a,0.92221,0.45706,0.92221,0.45706,"{'att': 241, 'def': 25}","{'att': 310, 'def': 16}",7,4,0,1,1.7485,l,2025-08-30 17:00:00,0,0,1,0,0.46514999999999995
h,3.14772,2.54171,2.40444,2.54171,"{'att': 154, 'def': 19}","{'att': 233, 'def': 16}",10,6,1,2,1.778,l,2025-09-13 14:15:00,0,0,1,0,-0.13727
a,0.606673,2.53579,0.606673,2.53579,"{'att': 286, 'def': 29}","{'att': 288, 'def': 31}",7,10,1,3,0.266,l,2025-09-19 19:00:00,0,0,1,0,-1.929117
h,2.82857,0.641137,2.82857,0.641137,"{'att': 163, 'def': 25}","{'att': 285, 'def': 20}",11,1,1,0,2.7414,w,2025-09-24 19:30:00,1,0,0,3,2.187433
a,0.957079,3.00954,0.957079,3.00954,"{'att': 343, 'def': 13}","{'att': 146, 'def': 17}",5,19,1,2,0.1971,l,2025-09-28 16:30:00,0,0,1,0,-2.052461
h,0.768998,0.684504,0.768998,0.684504,"{'att': 262, 'def': 20}","{'att': 246, 'def': 27}",6,2,0,1,1.3648,l,2025-10-05 16:30:00,0,0,1,0,0.08449399999999996
a,2.13562,0.717367,2.13562,0.717367,"{'att': 235, 'def': 33}","{'att': 245, 'def': 8}",10,2,1,1,2.3754999999999997,d,2025-10-19 14:15:00,0,1,0,1,1.418253
h,1.64382,0.247146,0.900547,0.247146,"{'att': 239, 'def': 38}","{'att': 152, 'def': 19}",3,5,2,1,2.6137,w,2025-10-24 19:00:00,1,0,0,3,0.653401
h,1.8412,1.13112,1.8412,1.13112,"{'att': 188, 'def': 23}","{'att': 203, 'def': 18}",4,7,3,2,2.0278,w,2025-11-01 17:30:00,1,0,0,3,0.71008
a,1.47221,0.808307,0.728937,0.808307,"{'att': 264, 'def': 24}","{'att': 170, 'def': 16}",4,8,1,1,1.9762,d,2025-11-07 20:00:00,0,1,0,1,-0.07937000000000005
a,1.76546,1.27964,1.76546,1.27964,"{'att': 216, 'def': 19}","{'att': 278, 'def': 16}",11,7,3,1,1.7521,w,2025-11-22 17:30:00,1,0,0,3,0.4858199999999999
h,1.3715,1.63038,1.3715,1.63038,"{'att': 204, 'def': 38}","{'att': 337, 'def': 22}",2,7,2,3,1.1198,l,2025-11-30 13:00:00,0,0,1,0,-0.25888
a,1.09935,1.88765,1.09935,1.14437,"{'att': 186, 'def': 27}","{'att': 316, 'def': 29}",3,5,0,1,0.7623,l,2025-12-06 15:15:00,0,0,1,0,-0.04502000000000006
h,1.02349,1.16894,1.02349,1.16894,"{'att': 344, 'def': 37}","{'att': 273, 'def': 12}",13,9,1,2,1.2254,l,2025-12-12 20:00:00,0,0,1,0,-0.14545000000000008
a,1.62986,1.22005,1.62986,0.476768,"{'att': 172, 'def': 21}","{'att': 267, 'def': 26}",6,3,1,1,1.6465,d,2025-12-20 15:15:00,0,1,0,1,1.153092
h,1.70649,1.37325,1.70649,1.37325,"{'att': 328, 'def': 31}","{'att': 206, 'def': 18}",9,5,1,1,1.6275,d,2026-01-04 20:00:00,0,1,0,1,0.33324
a,1.25801,0.240168,1.25801,0.240168,"{'att': 149, 'def': 43}","{'att': 255, 'def': 19}",4,1,2,1,2.2986,w,2026-01-09 20:00:00,1,0,0,3,1.0178420000000001
h,1.55875,3.92031,1.55875,3.92031,"{'att': 308, 'def': 28}","{'att': 106, 'def': 20}",6,16,2,1,0.273,w,2026-01-18 20:00:00,1,0,0,3,-2.36156
h,2.15496,1.63115,1.41168,1.63115,"{'att': 242, 'def': 12}","{'att': 207, 'def': 24}",6,10,3,1,1.7664,w,2026-01-25 17:30:00,1,0,0,3,-0.21947000000000005
a,1.58578,0.893754,1.58578,0.893754,"{'att': 195, 'def': 17}","{'att': 201, 'def': 30}",2,6,1,1,1.988,d,2026-02-01 20:00:00,0,1,0,1,0.6920259999999999
h,1.7719,1.08664,1.7719,1.08664,"{'att': 335, 'def': 27}","{'att': 167, 'def': 21}",4,7,3,1,1.9008,w,2026-02-07 20:00:00,1,0,0,3,0.68526
a,1.66018,3.05918,0.91703,1.57262,"{'att': 328, 'def': 19}","{'att': 342, 'def': 22}",6,7,1,4,0.5028,l,2026-02-14 20:00:00,0,0,1,0,-0.6555899999999999
h,2.77486,1.75088,2.77486,1.75088,"{'att': 147, 'def': 24}","{'att': 325, 'def': 32}",3,1,3,3,2.078,d,2026-02-21 13:00:00,0,1,0,1,1.02398
a,0.929702,0.754182,0.929702,0.754182,"{'att': 266, 'def': 28}","{'att': 324, 'def': 12}",3,5,1,0,1.4943,w,2026-02-28 17:30:00,1,0,0,3,0.17552
a,0.313932,3.57972,0.313932,3.57972,"{'att': 205, 'def': 16}","{'att': 263, 'def': 23}",4,25,2,3,0.0504,l,2026-03-07 17:30:00,0,0,1,0,-3.265788
h,2.91429,0.615126,2.17101,0.615126,"{'att': 238, 'def': 34}","{'att': 293, 'def': 22}",9,5,3,1,2.7708,w,2026-03-15 20:00:00,1,0,0,3,1.5558839999999998
a,0.894953,3.35586,0.894953,3.35586,"{'att': 231, 'def': 25}","{'att': 396, 'def': 11}",11,6,1,3,0.1612,l,2026-03-20 20:00:00,0,0,1,0,-2.4609069999999997
h,2.96404,0.320219,2.96404,0.320219,"{'att': 171, 'def': 19}","{'att': 280, 'def': 25}",9,3,2,0,2.9239,w,2026-04-04 12:00:00,1,0,0,3,2.643821
h,1.295,1.206,1.295,1.206,"{'att': 216, 'def': 22}","{'att': 299, 'def': 26}",9,10,3,3,1.4104,d,2026-04-11 12:00:00,0,1,0,1,0.08899999999999997
h,1.90157,0.215233,1.15829,0.215233,"{'att': 83, 'def': 26}","{'att': 278, 'def': 19}",9,2,0,1,2.7132,l,2026-04-22 18:00:00,0,0,1,0,0.943057
a,2.39684,3.18496,1.65356,3.18496,"{'att': 261, 'def': 27}","{'att': 155, 'def': 31}",7,1,3,3,0.8938,d,2026-04-26 12:00:00,0,1,0,1,-1.5313999999999999
a,0.166837,1.32018,0.166837,1.32018,"{'att': 198, 'def': 17}","{'att': 297, 'def': 31}",4,5,0,1,0.3792,l,2026-05-04 19:00:00,0,0,1,0,-1.153343
h,2.66557,1.78903,1.92229,1.78903,"{'att': 201, 'def': 23}","{'att': 407, 'def': 16}",7,2,2,2,2.0046,d,2026-05-09 19:00:00,0,1,0,1,0.13326000000000016
a,0.553216,2.68586,0.553216,2.68586,"{'att': 198, 'def': 20}","{'att': 257, 'def': 26}",2,9,1,1,0.21559999999999999,d,2026-05-14 18:00:00,0,1,0,1,-2.132644
