h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.815567,2.74202,0.815567,2.74202,"{'att': 231, 'def': 21}","{'att': 155, 'def': 21}",3,11,0,2,0.24109999999999998,l,2025-08-24 18:45:00,0,0,1,0,-1.926453
h,0.751112,1.19727,0.751112,1.19727,"{'att': 244, 'def': 25}","{'att': 175, 'def': 17}",3,13,1,1,0.9360999999999999,d,2025-08-30 16:30:00,0,1,0,1,-0.44615800000000005
a,1.95549,1.76945,1.95549,1.76945,"{'att': 262, 'def': 37}","{'att': 202, 'def': 21}",7,4,0,2,1.4576,l,2025-09-13 13:00:00,0,0,1,0,0.18603999999999998
a,0.902031,0.172561,0.902031,0.172561,"{'att': 248, 'def': 21}","{'att': 214, 'def': 14}",4,2,0,0,2.0266,d,2025-09-21 13:00:00,0,1,0,1,0.7294700000000001
h,1.44462,0.660829,0.683322,0.660829,"{'att': 251, 'def': 17}","{'att': 144, 'def': 16}",1,6,2,1,2.0935,w,2025-09-29 16:30:00,1,0,0,3,0.022492999999999985
h,1.08896,0.622459,1.08896,0.622459,"{'att': 116, 'def': 16}","{'att': 269, 'def': 15}",5,3,0,1,1.7644,l,2025-10-04 13:00:00,0,0,1,0,0.46650099999999994
a,0.0544873,2.21692,0.0544873,1.45562,"{'att': 266, 'def': 19}","{'att': 123, 'def': 21}",0,6,0,0,0.0594,d,2025-10-19 13:00:00,0,1,0,1,-1.4011327
h,1.56651,0.387121,1.56651,0.387121,"{'att': 390, 'def': 23}","{'att': 111, 'def': 27}",4,3,0,0,2.3872999999999998,d,2025-10-25 13:00:00,0,1,0,1,1.179389
a,1.17796,1.15685,1.17796,1.15685,"{'att': 291, 'def': 15}","{'att': 213, 'def': 26}",4,8,1,2,1.4102999999999999,l,2025-10-29 16:30:00,0,0,1,0,0.021109999999999962
h,0.622333,3.51745,0.622333,3.51745,"{'att': 193, 'def': 22}","{'att': 108, 'def': 15}",3,8,1,3,0.084,l,2025-11-02 17:00:00,0,0,1,0,-2.895117
h,1.45012,2.05467,1.45012,1.29337,"{'att': 296, 'def': 15}","{'att': 268, 'def': 15}",5,12,2,2,0.9016,d,2025-11-08 19:45:00,0,1,0,1,0.15675000000000017
a,1.51628,0.943021,1.51628,0.943021,"{'att': 236, 'def': 16}","{'att': 178, 'def': 36}",5,6,2,1,1.8248999999999997,w,2025-11-23 11:30:00,1,0,0,3,0.5732590000000001
h,1.03649,1.87351,1.03649,1.11222,"{'att': 209, 'def': 12}","{'att': 190, 'def': 25}",3,4,0,2,0.7122,l,2025-11-29 14:00:00,0,0,1,0,-0.07573000000000008
