event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,52,52,5174831,5210726,5174823,55,0,1000,0,0,5
2,50,102,5479611,5498570,5128155,55,0,1001,0,0,12
3,57,159,2310079,2320971,3310045,25,0,1002,0,0,3
4,65,224,5482784,5488772,3353635,50,25,1002,2,0,7
5,58,282,809507,817880,1874367,10,25,1006,0,0,11
6,71,353,962897,969426,1008566,10,16,1007,0,0,13
7,71,424,3128025,3140941,946452,30,16,1011,0,0,10
8,92,516,111318,111600,288288,1,0,1016,3,0,14
9,37,553,9292648,9308259,532617,80,0,1020,0,0,4
10,63,616,7350840,7356848,827196,60,2,1023,2,0,7
11,47,663,2442242,2447822,662050,20,2,1026,2,0,8
12,38,701,6298975,6311016,774324,55,6,1025,1,0,9
13,56,757,667779,670317,455059,10,14,1025,1,0,22
14,53,810,8312220,8317916,777692,70,10,1023,1,0,5
15,51,861,5344638,5357658,825830,45,17,1027,1,0,6
16,77,938,1719243,1723867,717948,15,3,1029,4,0,13
17,94,1032,731057,734330,488524,10,3,1031,0,0,9
18,81,1113,34034,34179,147755,1,17,1029,3,0,0
19,40,1153,6218694,6242318,149305,50,17,1028,0,0,12
20,51,1204,2969308,2985205,146741,25,17,1027,0,0,8
21,56,1260,3528456,3547326,147067,30,17,1024,0,0,11
22,61,1321,479239,479757,63057,5,0,1025,2,0,14
23,49,1370,3836557,3855002,45898,35,0,1029,0,0,14
24,83,1453,152663,153278,18795,5,9,1029,3,0,7
25,64,1517,4670499,4681310,26161,40,3,1031,1,0,6
26,68,1585,3341773,3350005,26793,30,0,1036,1,0,4
27,51,1636,3496423,3515107,22770,30,0,1035,0,0,6
28,81,1717,648662,653089,16297,10,4,1031,0,0,0
29,76,1793,1307681,1315299,8951,15,4,1032,0,0,6
30,59,1852,1055690,1066936,7948,10,4,1040,0,0,13
31,66,1918,568634,577762,5789,5,4,1042,0,0,2
32,46,1964,7008094,7010813,10603,55,15,1044,2,0,8
33,117,2081,337469,337853,8921,5,38,1039,3,0,0
34,65,2146,506629,516113,7054,5,38,1038,0,0,10
35,71,2217,617663,623344,3553,5,38,1039,0,0,9
36,102,2319,205759,207189,1305,5,28,1038,2,0,16
37,33,2352,3408838,3412197,911,30,14,1036,2,0,2
