name,time,event
wildcard,2025-08-31T04:21:30.204061Z,4
3xc,2025-09-26T12:32:21.519593Z,6
freehit,2025-11-29T13:01:41.823905Z,13
bboost,2025-12-20T07:50:36.984720Z,17
3xc,2026-02-10T14:30:48.956736Z,26
wildcard,2026-04-09T06:40:36.360357Z,32
bboost,2026-04-14T04:52:48.504055Z,33
freehit,2026-04-20T03:16:16.849700Z,34
