event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,66,66,1560764,1737113,1560765,20,0,1000,0,0,27
2,65,131,1516249,1578875,587695,15,0,1002,0,0,14
3,55,186,3020609,3086679,483009,30,15,1006,1,0,14
4,71,253,3497321,3513356,712935,35,4,1008,3,4,8
5,59,312,676867,727507,312386,10,4,1011,0,0,13
6,52,364,4674411,4703044,610000,40,2,1010,2,0,12
7,85,449,513600,544718,273551,5,2,1011,0,0,7
8,84,533,385133,392842,108766,5,8,1014,2,0,13
9,45,578,6325728,6379582,153245,55,2,1017,1,0,5
10,90,668,294802,313944,64718,5,2,1019,0,0,15
11,32,700,9117605,9312913,111606,75,2,1020,0,0,14
12,59,759,783176,787435,47833,10,2,1018,3,0,6
13,66,825,175573,188222,12157,5,2,1021,0,0,10
14,68,893,3908173,3969264,15810,35,5,1019,1,0,15
15,62,955,1876781,1950559,10815,20,1,1016,0,0,7
16,87,1042,516969,520843,6108,5,5,1027,2,0,0
17,95,1137,685509,701997,2776,10,0,1036,2,0,5
18,50,1187,3815205,3858404,2423,35,1,1040,2,0,12
19,37,1224,8150611,8193177,3338,65,0,1038,2,0,11
20,61,1285,1045642,1069869,2130,10,1,1040,1,0,2
21,62,1347,1780887,1882861,1473,15,1,1038,0,0,3
22,41,1388,5991939,6043460,1698,50,23,1037,2,0,21
23,44,1432,5966628,6191350,1453,50,23,1040,0,0,10
24,74,1506,821006,839910,872,10,15,1037,2,0,1
25,82,1588,407169,418741,454,5,10,1038,1,0,2
26,58,1642,6884600,6915740,1321,55,7,1034,2,4,5
27,42,1684,8149010,8217629,1843,65,2,1037,1,0,2
28,68,1752,2759802,2794607,2752,25,0,1039,1,0,1
29,53,1805,6899629,6928028,4938,55,13,1041,1,0,14
30,64,1869,451442,490359,3421,5,13,1045,0,0,9
31,46,1915,4455202,4471342,6955,35,63,1047,2,0,2
32,80,1995,88227,96087,2361,1,3,1037,0,0,11
33,128,2123,126689,134909,1252,1,23,1037,1,0,0
34,72,2195,150786,172408,641,5,23,1037,0,0,6
35,57,2252,3783510,3983081,614,30,23,1040,0,0,7
36,86,2338,1943300,1974331,495,15,42,1043,2,0,11
37,23,2361,6759588,6806890,571,55,27,1045,1,0,11
