element_in,element_in_cost,element_out,element_out_cost,entry,event,time
299,62,783,55,162613,37,2026-05-15T07:59:48.969148Z
16,100,235,103,162613,37,2026-05-15T07:59:48.961051Z
257,52,343,43,162613,36,2026-05-09T06:21:21.812437Z
5,72,72,50,162613,36,2026-05-09T06:21:21.806474Z
382,83,384,73,162613,34,2026-04-24T07:58:42.891866Z
384,73,382,83,162613,34,2026-04-23T08:25:27.836044Z
382,83,384,73,162613,34,2026-04-21T14:22:08.044735Z
610,41,295,45,162613,34,2026-04-21T14:22:08.044331Z
567,39,679,42,162613,34,2026-04-21T14:22:08.044017Z
749,43,691,56,162613,34,2026-04-20T14:57:32.797940Z
624,77,430,144,162613,34,2026-04-20T14:57:32.797707Z
596,72,249,77,162613,34,2026-04-20T14:57:32.797502Z
384,73,783,55,162613,34,2026-04-20T14:57:32.797297Z
381,140,235,104,162613,34,2026-04-20T14:57:32.797049Z
450,80,84,54,162613,34,2026-04-20T14:57:32.796701Z
21,72,82,82,162613,34,2026-04-20T14:57:32.796430Z
606,44,411,50,162613,34,2026-04-20T14:57:32.796154Z
295,45,343,43,162613,34,2026-04-20T14:57:32.795910Z
373,62,151,45,162613,34,2026-04-20T14:57:32.795661Z
568,51,77,42,162613,34,2026-04-20T14:57:32.795452Z
5,71,72,50,162613,34,2026-04-20T14:57:32.795235Z
679,42,341,39,162613,34,2026-04-20T14:57:32.794963Z
670,48,139,45,162613,34,2026-04-20T14:57:32.794559Z
691,56,337,62,162613,32,2026-04-10T13:42:10.680528Z
249,78,252,40,162613,32,2026-04-10T13:42:10.680282Z
430,144,136,71,162613,32,2026-04-10T13:42:10.680090Z
84,54,517,54,162613,32,2026-04-10T13:42:10.679896Z
82,82,387,70,162613,32,2026-04-10T13:42:10.679688Z
783,55,329,60,162613,32,2026-04-10T13:42:10.679470Z
343,43,683,41,162613,32,2026-04-10T13:42:10.679238Z
411,50,317,46,162613,32,2026-04-10T13:42:10.679029Z
151,45,291,56,162613,32,2026-04-10T13:42:10.678825Z
77,42,5,68,162613,32,2026-04-10T13:42:10.678602Z
139,45,470,40,162613,32,2026-04-10T13:42:10.678342Z
341,39,1,59,162613,32,2026-04-10T13:42:10.678051Z
337,62,430,144,162613,31,2026-03-20T10:07:19.005023Z
317,46,226,53,162613,31,2026-03-20T10:07:18.997441Z
387,69,21,75,162613,29,2026-03-03T16:56:29.355892Z
329,59,267,63,162613,28,2026-02-27T09:41:31.824114Z
136,70,467,42,162613,27,2026-02-21T08:53:29.537964Z
267,63,387,66,162613,26,2026-02-10T14:40:21.214568Z
21,75,16,99,162613,25,2026-02-04T10:18:40.555417Z
72,48,257,51,162613,24,2026-01-31T09:40:56.227295Z
235,104,414,86,162613,23,2026-01-24T10:17:14.583619Z
449,91,450,80,162613,22,2026-01-17T08:39:20.743364Z
683,41,106,49,162613,22,2026-01-17T08:39:20.738403Z
