event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,50,50,5781366,5782581,5781357,65,0,1000,0,0,12
2,48,98,6140282,6141107,5939885,60,0,1000,0,0,9
3,63,161,1124013,1124223,3015815,10,23,1000,1,0,6
4,63,224,6184835,6185042,3384082,55,18,996,2,0,6
5,48,272,3662941,3663265,2901024,35,8,999,1,0,-3
6,78,350,360359,360497,1161504,5,5,1002,0,0,10
7,88,438,299305,299458,492857,5,5,1007,0,0,0
8,66,504,3091355,3092268,526544,30,5,1016,0,0,17
9,40,544,8044269,8045183,777716,70,5,1016,0,0,7
10,95,639,121472,121489,313059,1,3,1018,3,0,10
11,56,695,616207,616308,148067,5,15,1023,2,0,6
12,54,749,1408997,1409313,85125,15,19,1022,1,0,9
13,69,818,121894,122165,18841,1,19,1021,0,0,3
14,70,888,3279359,3279831,21086,30,4,1021,1,0,3
15,60,948,2445608,2446100,16579,20,2,1023,1,0,5
16,82,1030,965519,965693,13202,10,8,1030,2,0,3
17,93,1123,854201,854390,6944,10,0,1035,1,0,7
18,47,1170,4996713,4996970,7373,40,12,1038,1,0,12
19,46,1216,3831973,3832223,5476,35,14,1038,2,0,2
20,51,1267,3155976,3156332,6264,25,11,1039,1,0,4
21,63,1330,1551487,1551805,4338,15,11,1038,0,0,9
22,37,1367,8143185,8143509,5954,65,0,1034,2,0,14
23,56,1423,1932869,1933013,2476,20,17,1034,1,0,10
24,59,1482,4881619,4881875,3798,40,0,1037,1,0,1
25,75,1557,1287528,1287777,3098,15,6,1040,2,0,12
26,76,1633,1304265,1304536,2115,15,6,1042,0,0,5
27,50,1683,3880630,3881314,1865,35,6,1042,0,0,3
28,83,1766,532027,532334,1188,5,8,1042,2,0,0
29,55,1821,6096762,6097321,1991,50,8,1044,0,0,2
30,65,1886,372055,372490,1313,5,8,1045,0,0,13
31,68,1954,453125,453236,847,5,88,1043,3,0,6
32,70,2024,512082,512548,481,5,41,1028,0,0,11
33,120,2144,256000,256201,361,5,41,1030,0,0,0
34,64,2208,580259,580808,295,5,41,1030,0,0,13
35,60,2268,3015536,3015805,235,25,11,1032,1,0,7
36,69,2337,6145005,6145036,512,50,13,1033,4,0,11
37,18,2355,8650158,8650777,789,70,10,1036,1,0,15
