name,time,event
wildcard,2025-09-13T09:43:13.010072Z,4
3xc,2025-09-27T09:27:31.439740Z,6
freehit,2025-11-28T17:36:20.610512Z,13
bboost,2025-12-16T05:06:29.549049Z,17
3xc,2026-02-07T03:58:43.338420Z,26
wildcard,2026-04-09T11:23:34.019269Z,32
bboost,2026-04-14T02:51:26.384925Z,33
freehit,2026-04-18T12:26:30.833024Z,34
