name,time,event
wildcard,2025-09-20T22:43:32.694132Z,6
bboost,2025-10-03T08:50:46.284758Z,7
3xc,2025-11-25T12:51:53.934135Z,13
freehit,2025-12-13T08:15:43.576849Z,16
3xc,2026-02-10T04:18:34.906588Z,26
wildcard,2026-04-10T15:16:42.928744Z,32
bboost,2026-04-13T15:45:26.318648Z,33
freehit,2026-04-23T17:32:40.148680Z,34
