season_name,total_points,rank
2013/14,2213,257049
2014/15,2067,88361
2015/16,2169,76356
2016/17,2164,111894
2017/18,2156,246452
2018/19,2164,425647
2019/20,2361,9640
2020/21,2485,12133
2021/22,2562,40353
2022/23,2593,16351
2023/24,2546,24263
2024/25,2597,10788
