h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.72317,1.51393,1.72317,1.51393,"{'att': 182, 'def': 22}","{'att': 451, 'def': 23}",5,8,1,0,1.5453,w,2023-08-19 16:30:00,1,0,0,3,0.2092400000000001
a,1.17241,1.01164,1.17241,1.01164,"{'att': 111, 'def': 11}","{'att': 267, 'def': 30}",9,6,1,1,1.4873999999999998,d,2023-08-26 13:30:00,0,1,0,1,0.16076999999999986
h,2.74794,2.09517,1.99017,1.33739,"{'att': 146, 'def': 13}","{'att': 305, 'def': 24}",14,5,2,2,1.8089,d,2023-09-01 18:30:00,0,1,0,1,0.6527799999999999
a,3.37255,1.14667,3.37255,1.14667,"{'att': 248, 'def': 13}","{'att': 245, 'def': 19}",5,1,4,2,2.6971000000000003,w,2023-09-16 13:30:00,1,0,0,3,2.22588
h,2.16482,0.343309,2.16482,0.343309,"{'att': 186, 'def': 27}","{'att': 352, 'def': 16}",10,2,1,0,2.6393,w,2023-09-23 13:30:00,1,0,0,3,1.821511
a,1.69401,1.85129,1.69401,1.09352,"{'att': 210, 'def': 13}","{'att': 201, 'def': 24}",2,14,3,1,1.2501,w,2023-09-29 18:30:00,1,0,0,3,0.60049
h,1.76935,1.5245,1.76935,0.766724,"{'att': 151, 'def': 11}","{'att': 379, 'def': 25}",4,8,4,2,1.5529,w,2023-10-07 13:30:00,1,0,0,3,1.002626
h,2.7285,0.53973,2.7285,0.53973,"{'att': 296, 'def': 13}","{'att': 307, 'def': 18}",16,4,1,0,2.6867,w,2023-10-20 18:30:00,1,0,0,3,2.18877
a,2.41687,3.67492,2.41687,2.91715,"{'att': 206, 'def': 25}","{'att': 334, 'def': 13}",4,9,3,3,0.6199,d,2023-10-29 14:30:00,0,1,0,1,-0.5002800000000001
h,1.47623,2.86067,1.47623,2.86067,"{'att': 359, 'def': 37}","{'att': 284, 'def': 17}",15,13,0,4,0.5307,l,2023-11-04 17:30:00,0,0,1,0,-1.38444
a,0.7643,4.1718,0.7643,2.51082,"{'att': 364, 'def': 20}","{'att': 276, 'def': 24}",1,9,1,2,0.029400000000000003,l,2023-11-11 14:30:00,0,0,1,0,-1.7465199999999999
h,3.36754,0.789918,3.36754,0.789918,"{'att': 311, 'def': 27}","{'att': 356, 'def': 19}",10,11,4,2,2.7691000000000003,w,2023-11-25 14:30:00,1,0,0,3,2.577622
a,1.26088,1.96389,1.26088,1.96389,"{'att': 255, 'def': 13}","{'att': 160, 'def': 31}",2,19,1,1,0.7922,d,2023-12-03 16:30:00,0,1,0,1,-0.7030099999999999
h,1.71347,3.63569,1.71347,3.63569,"{'att': 220, 'def': 13}","{'att': 329, 'def': 24}",9,19,2,3,0.4039,l,2023-12-09 17:30:00,0,0,1,0,-1.9222199999999998
a,2.02537,1.509,2.02537,1.509,"{'att': 177, 'def': 14}","{'att': 351, 'def': 27}",20,5,1,1,1.7656,d,2023-12-16 14:30:00,0,1,0,1,0.5163700000000002
h,1.33337,1.06262,1.33337,1.06262,"{'att': 183, 'def': 18}","{'att': 380, 'def': 32}",11,3,1,1,1.5311000000000001,d,2023-12-19 19:30:00,0,1,0,1,0.27075000000000005
a,3.14682,0.825788,3.14682,0.825788,"{'att': 267, 'def': 11}","{'att': 301, 'def': 32}",12,6,3,0,2.7585,w,2024-01-13 17:30:00,1,0,0,3,2.3210319999999998
a,3.48032,1.3929,2.72254,1.3929,"{'att': 205, 'def': 15}","{'att': 459, 'def': 22}",13,5,4,0,2.6698,w,2024-01-20 14:30:00,1,0,0,3,1.32964
h,3.09919,0.388377,1.5838,0.388377,"{'att': 135, 'def': 16}","{'att': 281, 'def': 28}",13,10,3,1,2.8948000000000005,w,2024-01-28 16:30:00,1,0,0,3,1.1954230000000001
a,0.8117,1.00945,0.8117,1.00945,"{'att': 149, 'def': 21}","{'att': 418, 'def': 25}",7,2,0,0,1.1434,d,2024-02-02 19:30:00,0,1,0,1,-0.19774999999999998
h,3.21996,0.230074,3.21996,0.230074,"{'att': 167, 'def': 21}","{'att': 486, 'def': 13}",11,3,3,0,2.9076999999999997,w,2024-02-09 19:30:00,1,0,0,3,2.989886
a,1.21109,2.11967,1.21109,2.11967,"{'att': 149, 'def': 11}","{'att': 396, 'def': 38}",4,4,1,1,0.6396,d,2024-02-17 14:30:00,0,1,0,1,-0.9085800000000002
h,3.06361,1.31588,3.06361,1.31588,"{'att': 140, 'def': 16}","{'att': 383, 'def': 17}",12,1,2,3,2.4663,l,2024-02-25 16:30:00,0,0,1,0,1.7477300000000002
a,1.63921,0.999042,1.63921,0.999042,"{'att': 206, 'def': 21}","{'att': 369, 'def': 27}",8,6,2,0,1.8931,w,2024-03-02 14:30:00,1,0,0,3,0.6401680000000001
a,1.23563,1.34789,1.23563,1.34789,"{'att': 264, 'def': 15}","{'att': 412, 'def': 26}",8,4,2,1,1.2778,w,2024-03-09 17:30:00,1,0,0,3,-0.11226000000000003
