h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.02901,2.04697,1.02901,2.04697,"{'att': 305, 'def': 27}","{'att': 156, 'def': 11}",4,13,1,1,0.6422,d,2025-08-24 18:45:00,0,1,0,1,-1.01796
h,0.6627,0.953921,0.6627,0.953921,"{'att': 296, 'def': 12}","{'att': 133, 'def': 29}",3,12,0,1,1.0417,l,2025-08-30 18:45:00,0,0,1,0,-0.29122100000000006
h,1.27587,1.72902,1.27587,1.72902,"{'att': 202, 'def': 19}","{'att': 225, 'def': 20}",4,6,0,1,1.0306,l,2025-09-14 13:00:00,0,0,1,0,-0.45314999999999994
a,2.51985,1.18611,1.75855,1.18611,"{'att': 361, 'def': 25}","{'att': 194, 'def': 25}",2,7,2,3,2.3296,l,2025-09-22 18:45:00,0,0,1,0,0.5724400000000001
h,0.580471,0.840093,0.580471,0.840093,"{'att': 244, 'def': 28}","{'att': 114, 'def': 28}",4,4,0,0,1.0752,d,2025-09-28 13:00:00,0,1,0,1,-0.259622
a,0.0265067,3.69928,0.0265067,3.69928,"{'att': 287, 'def': 22}","{'att': 98, 'def': 21}",1,14,0,4,0.010799999999999999,l,2025-10-05 13:00:00,0,0,1,0,-3.6727733
h,0.572009,1.65491,0.572009,1.65491,"{'att': 131, 'def': 13}","{'att': 295, 'def': 28}",5,9,0,0,0.5225,d,2025-10-18 13:00:00,0,1,0,1,-1.0829010000000001
a,1.22514,1.97232,0.463839,1.97232,"{'att': 326, 'def': 24}","{'att': 170, 'def': 16}",4,15,2,2,0.7895000000000001,d,2025-10-24 18:45:00,0,1,0,1,-1.5084810000000002
h,0.780185,0.657914,0.780185,0.657914,"{'att': 371, 'def': 30}","{'att': 225, 'def': 20}",3,3,0,0,1.4263000000000001,d,2025-10-30 18:45:00,0,1,0,1,0.12227100000000002
a,1.90329,1.22388,1.14199,1.22388,"{'att': 298, 'def': 14}","{'att': 159, 'def': 17}",7,8,2,2,1.9794,d,2025-11-02 14:00:00,0,1,0,1,-0.08189000000000002
h,1.45109,1.23118,1.45109,1.23118,"{'att': 280, 'def': 22}","{'att': 174, 'def': 26}",6,8,1,0,1.5475,w,2025-11-07 19:45:00,1,0,0,3,0.21991000000000005
