h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.381264,1.50058,0.381264,1.50058,"{'att': 272, 'def': 22}","{'att': 290, 'def': 26}",3,7,0,2,0.4763,l,2023-08-20 16:30:00,0,0,1,0,-1.119316
a,0.145568,3.53489,0.145568,2.0123,"{'att': 427, 'def': 14}","{'att': 170, 'def': 23}",0,15,0,2,0.0179,l,2023-08-27 18:45:00,0,0,1,0,-1.8667320000000003
h,2.62139,0.555465,1.86009,0.555465,"{'att': 297, 'def': 13}","{'att': 172, 'def': 22}",10,1,3,1,2.7172,w,2023-09-01 16:30:00,1,0,0,3,1.3046250000000001
a,1.93433,2.97022,1.93433,2.20892,"{'att': 261, 'def': 17}","{'att': 173, 'def': 19}",13,7,2,4,0.7363,l,2023-09-17 13:00:00,0,0,1,0,-0.2745899999999999
h,1.74238,1.36816,1.74238,1.36816,"{'att': 284, 'def': 22}","{'att': 169, 'def': 22}",3,8,4,2,1.654,w,2023-09-23 16:00:00,1,0,0,3,0.37422
a,1.02404,1.02458,1.02404,1.02458,"{'att': 348, 'def': 18}","{'att': 168, 'def': 19}",7,11,2,1,1.3394000000000001,w,2023-09-27 18:45:00,1,0,0,3,-0.0005399999999999849
h,1.49022,1.84951,1.49022,1.84951,"{'att': 318, 'def': 16}","{'att': 205, 'def': 14}",10,10,0,1,1.0625,l,2023-10-02 16:30:00,0,0,1,0,-0.3592899999999999
a,1.74518,1.51817,0.983877,1.51817,"{'att': 177, 'def': 21}","{'att': 236, 'def': 28}",4,2,1,1,1.5385,d,2023-10-06 18:45:00,0,1,0,1,-0.534293
h,0.319165,2.93562,0.319165,2.93562,"{'att': 344, 'def': 19}","{'att': 328, 'def': 23}",0,10,0,2,0.0851,l,2023-10-21 18:45:00,0,0,1,0,-2.616455
h,0.864789,0.829724,0.864789,0.829724,"{'att': 415, 'def': 25}","{'att': 188, 'def': 20}",8,3,1,1,1.3406000000000002,d,2023-10-28 13:00:00,0,1,0,1,0.03506500000000001
a,0.499189,3.43408,0.499189,3.43408,"{'att': 282, 'def': 14}","{'att': 230, 'def': 20}",6,7,1,2,0.08199999999999999,l,2023-11-06 19:45:00,0,0,1,0,-2.934891
h,2.4684,0.946956,2.4684,0.946956,"{'att': 175, 'def': 27}","{'att': 260, 'def': 19}",10,5,2,2,2.4338,d,2023-11-10 17:30:00,0,1,0,1,1.5214439999999998
a,2.97603,1.47716,2.21473,0.71586,"{'att': 223, 'def': 24}","{'att': 184, 'def': 31}",11,6,4,3,2.3905000000000003,w,2023-11-26 14:00:00,1,0,0,3,1.4988699999999997
h,0.916551,1.9994,0.916551,1.2381,"{'att': 365, 'def': 13}","{'att': 165, 'def': 20}",5,9,1,2,0.49699999999999994,l,2023-12-03 17:00:00,0,0,1,0,-0.321549
a,1.29012,1.2382,1.29012,1.2382,"{'att': 212, 'def': 18}","{'att': 132, 'def': 29}",5,4,1,2,1.4177000000000002,l,2023-12-11 19:45:00,0,0,1,0,0.051919999999999966
a,2.90114,0.750879,1.37854,0.750879,"{'att': 134, 'def': 18}","{'att': 227, 'def': 16}",12,4,2,2,2.7476,d,2023-12-17 14:00:00,0,1,0,1,0.6276610000000001
h,2.17129,1.3709,2.17129,0.609602,"{'att': 300, 'def': 15}","{'att': 206, 'def': 19}",6,7,1,2,2.0213,l,2023-12-22 17:30:00,0,0,1,0,1.561688
a,0.40374,1.49842,0.40374,1.49842,"{'att': 324, 'def': 12}","{'att': 182, 'def': 16}",3,3,0,1,0.4928,l,2023-12-30 17:00:00,0,0,1,0,-1.09468
h,0.701861,1.4924,0.701861,0.731098,"{'att': 221, 'def': 10}","{'att': 120, 'def': 18}",2,8,1,0,0.5944,w,2024-01-06 19:45:00,1,0,0,3,-0.02923700000000007
a,0.29509,1.23237,0.29509,1.23237,"{'att': 258, 'def': 23}","{'att': 336, 'def': 19}",6,5,0,3,0.48519999999999996,l,2024-01-16 19:45:00,0,0,1,0,-0.9372799999999999
a,0.725542,0.419129,0.725542,0.419129,"{'att': 363, 'def': 18}","{'att': 180, 'def': 18}",1,4,0,1,1.6140999999999999,l,2024-01-28 14:00:00,0,0,1,0,0.30641300000000005
a,0.898681,0.889471,0.898681,0.889471,"{'att': 387, 'def': 16}","{'att': 136, 'def': 24}",5,9,2,4,1.3677000000000001,l,2024-02-03 19:45:00,0,0,1,0,0.00920999999999994
h,0.803849,1.11139,0.803849,1.11139,"{'att': 330, 'def': 29}","{'att': 167, 'def': 14}",5,2,1,1,1.0308000000000002,d,2024-02-10 19:45:00,0,1,0,1,-0.30754100000000006
a,1.81361,5.00929,1.05232,5.00929,"{'att': 308, 'def': 24}","{'att': 229, 'def': 21}",5,24,0,3,0.1334,l,2024-02-17 19:45:00,0,0,1,0,-3.95697
h,1.60152,2.52542,0.840225,1.76412,"{'att': 227, 'def': 20}","{'att': 238, 'def': 13}",7,6,2,3,0.7082999999999999,l,2024-02-24 14:00:00,0,0,1,0,-0.9238949999999999
h,0.237572,2.7969,0.237572,2.7969,"{'att': 452, 'def': 5}","{'att': 144, 'def': 15}",4,16,1,6,0.08940000000000001,l,2024-02-28 17:00:00,0,0,1,0,-2.559328
a,0.360012,0.504318,0.360012,0.504318,"{'att': 179, 'def': 21}","{'att': 156, 'def': 26}",6,4,0,1,1.0549,l,2024-03-03 11:30:00,0,0,1,0,-0.14430600000000005
h,0.596618,1.38509,0.596618,0.623792,"{'att': 306, 'def': 30}","{'att': 166, 'def': 16}",3,7,1,0,0.62,w,2024-03-09 14:00:00,1,0,0,3,-0.02717400000000003
a,0.777601,0.858457,0.777601,0.858457,"{'att': 388, 'def': 20}","{'att': 184, 'def': 21}",2,6,0,1,1.2449000000000001,l,2024-03-17 17:00:00,0,0,1,0,-0.08085600000000004
h,1.47611,1.72665,1.47611,1.72665,"{'att': 191, 'def': 19}","{'att': 269, 'def': 14}",8,5,1,1,1.1852,d,2024-04-01 14:00:00,0,1,0,1,-0.25054
