event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,72,72,728920,770235,728920,10,5,1000,0,0,4
2,67,139,1207900,1226606,225637,15,5,1000,0,0,12
3,59,198,1975105,1993638,141254,20,16,1002,2,0,3
4,78,276,1475616,1507499,94897,15,16,1003,0,0,7
5,56,332,1252590,1271355,54197,15,0,1006,1,0,6
6,72,404,892742,903788,33693,10,3,1008,1,0,2
7,72,476,3054561,3071448,41002,30,12,1006,2,0,5
8,62,538,4308006,4351590,75310,40,12,1010,0,0,17
9,41,579,7957024,7977572,142899,70,3,1009,2,0,5
10,67,646,5659083,5705600,223650,50,3,1009,0,0,10
11,45,691,3150023,3168345,185965,30,6,1007,2,0,5
12,59,750,749256,758442,81496,10,13,1005,1,0,8
13,51,801,1206554,1218117,56627,10,22,1006,1,0,12
14,104,905,11392,11642,7006,1,2,1006,1,0,7
15,68,973,1023597,1033313,3176,10,2,1012,1,0,0
16,70,1043,3217049,3227739,5838,30,1,1016,3,0,4
17,79,1122,3461376,3470874,7775,30,0,1020,3,0,8
18,51,1173,3177228,3228370,6314,30,0,1024,0,0,5
19,58,1231,664186,680012,2057,10,17,1024,0,0,6
20,39,1270,7075534,7138857,5299,60,17,1027,0,0,3
21,66,1336,1065693,1082254,3056,10,19,1026,1,0,8
22,42,1378,5070408,5143608,3081,40,19,1028,0,0,21
23,45,1423,5828715,5859719,2476,50,9,1029,1,0,15
24,86,1509,75210,76725,689,1,4,1029,2,0,4
25,62,1571,5199384,5265135,1279,45,4,1035,0,0,4
26,64,1635,4730957,4736071,1907,40,2,1034,3,0,9
27,42,1677,7767657,7864074,2646,65,2,1035,0,0,10
28,93,1770,74719,76629,919,1,7,1037,1,0,0
29,101,1871,30548,31005,111,1,0,1037,1,0,2
30,51,1922,3001680,3062451,162,25,0,1042,0,0,7
31,73,1995,146949,148593,84,5,78,1033,3,0,0
32,55,2050,3494686,3580761,108,30,0,1029,0,0,10
33,121,2171,239087,243424,67,5,0,1029,0,0,0
34,62,2233,738547,766014,54,10,0,1029,0,0,4
35,56,2289,4156291,4243023,62,35,0,1032,0,0,7
36,81,2370,3031146,3048036,73,25,25,1034,2,0,14
37,20,2390,7877360,7896664,116,65,2,1037,1,0,13
