event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,60,60,2856515,2856544,2856514,35,0,1000,0,0,5
2,56,116,3570435,3570452,2307349,35,0,999,0,0,7
3,65,181,780033,780035,744464,10,0,999,0,0,19
4,77,258,1836053,1836055,470001,20,4,997,2,0,10
5,48,306,3437485,3437509,467827,30,4,1000,0,0,6
6,82,388,211836,211839,126950,5,1,1002,2,0,1
7,68,456,4108983,4108991,173859,35,6,1004,1,0,5
8,106,562,6408,6408,11224,1,6,1011,0,0,0
9,48,610,5345412,5345413,16460,45,1,1013,2,0,5
10,88,698,473917,473928,7511,5,11,1016,1,0,7
11,55,753,705338,705342,2320,10,39,1019,1,0,11
12,50,803,2080829,2080834,1696,20,0,1017,0,0,18
13,72,875,71387,71409,186,1,0,1021,0,0,9
14,55,930,7868664,7868666,1004,65,8,1020,2,0,4
15,55,985,3890968,3890986,1254,35,1,1025,1,0,8
16,80,1065,1213000,1213005,1217,10,11,1032,1,0,4
17,76,1141,4283768,4283769,2042,35,14,1034,3,0,16
18,45,1186,5960474,5960489,2555,50,7,1037,2,0,11
19,55,1241,1215583,1215584,1001,10,12,1038,2,0,5
20,38,1279,7449709,7449718,3045,60,12,1041,0,0,1
21,49,1328,6387313,6387317,4971,55,5,1040,2,0,9
22,39,1367,6637718,6637731,5997,55,5,1036,0,0,17
23,50,1417,3783053,3783059,3655,30,9,1032,2,0,13
24,84,1501,102225,102228,1164,1,9,1033,0,0,1
25,73,1574,1678954,1678971,1084,15,11,1037,1,0,1
26,55,1629,7921058,7921063,2669,65,7,1038,1,0,3
27,46,1675,5681550,5681584,2953,45,7,1037,0,0,6
28,99,1774,14410,14412,745,1,19,1037,2,0,2
29,71,1845,2125627,2125640,510,20,19,1041,0,0,4
30,70,1915,160927,160928,242,5,3,1043,2,0,22
31,55,1970,2398125,2398137,334,20,3,1048,0,0,0
32,53,2023,4192241,4192292,501,35,10,1038,0,0,13
33,119,2142,289539,289543,415,5,35,1035,2,0,0
34,53,2195,1907947,1907962,625,15,35,1035,0,0,14
35,65,2260,1495190,1495198,373,15,35,1037,0,0,6
36,89,2349,1410530,1410535,255,15,26,1039,2,0,16
37,22,2371,7174947,7174955,344,60,6,1040,2,0,11
