season_name,total_points,rank
2013/14,2000,1040462
2014/15,1939,413845
2015/16,1656,2379283
2016/17,1837,1579187
2017/18,2045,833782
2018/19,2154,474281
2019/20,2291,60291
2020/21,2392,100262
2021/22,2490,120831
2022/23,2637,2867
2023/24,2582,7199
2024/25,2447,306124
