event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,57,57,3654199,3889548,3654196,40,0,1000,0,0,9
2,60,117,2518526,2596105,2139896,25,0,1000,0,0,13
3,64,181,971321,997876,758104,10,15,1002,1,0,5
4,57,238,8176451,8208510,1776990,75,28,1003,2,0,21
5,58,296,809507,861572,901211,10,12,1005,0,0,14
6,66,362,1774218,1800768,660007,15,35,1009,1,0,8
7,75,437,2098768,2173985,519023,20,35,1011,0,0,5
8,90,527,150819,154398,154268,5,9,1017,2,0,22
9,64,591,1068801,1124802,64911,10,9,1021,0,0,9
10,85,676,837639,856568,37899,10,6,1030,2,0,7
11,40,716,4999072,5177969,40776,45,6,1037,0,0,11
12,41,757,5088197,5151850,51983,45,9,1037,1,0,5
13,30,787,8319222,8351020,121499,70,4,1034,2,0,5
14,77,864,1429679,1499928,84597,15,4,1034,0,0,2
15,56,920,3566299,3617942,81617,30,2,1034,1,0,6
16,72,992,2722194,2742434,101405,25,3,1030,3,0,4
17,102,1094,259235,266819,38575,5,3,1031,2,0,3
18,62,1156,775510,815435,17127,10,3,1034,0,0,0
19,45,1201,4252599,4283784,13566,35,4,1034,2,0,6
20,42,1243,6273099,6298424,24503,50,6,1034,2,0,3
21,68,1311,758931,784332,13256,10,0,1035,1,0,15
22,32,1343,10468652,10528316,22187,85,17,1037,1,0,9
23,51,1394,3375288,3413662,13821,30,24,1037,1,0,11
24,73,1467,861867,908612,8871,10,7,1032,0,0,12
25,76,1543,1070984,1099665,6773,10,0,1031,1,0,9
26,65,1608,4304500,4343986,8508,35,13,1035,1,0,23
27,46,1654,5681550,5887882,9444,45,13,1038,0,0,15
28,79,1733,905766,926718,7475,10,21,1039,1,0,4
29,81,1814,805925,815660,2902,10,1,1038,2,0,5
30,74,1888,54103,58531,1164,1,1,1041,0,0,23
31,67,1955,467021,515097,790,5,1,1043,0,0,10
32,59,2014,2298840,2416103,815,20,1,1045,0,0,13
33,83,2097,2479914,2521955,4345,20,1,1045,0,0,10
34,65,2162,573656,575893,3478,5,3,1035,4,0,0
35,74,2236,422331,431559,1418,5,23,1041,1,0,9
36,85,2321,2110582,2138827,1164,20,33,1041,1,0,7
37,41,2362,1558012,1629276,525,15,33,1042,0,0,12
