event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,86,86,66690,73150,66690,1,0,1000,0,0,10
2,71,157,729721,744265,15957,10,0,1002,0,0,8
3,55,212,2885611,2929251,22627,30,0,1006,0,0,17
4,83,295,800402,807860,11342,10,24,1008,2,0,15
5,60,355,626154,638789,4148,10,17,1014,1,0,13
6,75,430,592096,601844,2272,5,10,1018,1,0,31
7,69,499,3824835,3857729,4934,35,9,1021,1,0,6
8,68,567,2673274,2704609,7315,25,0,1027,1,0,7
9,56,623,2936730,2952595,5550,25,3,1025,2,0,0
10,71,694,4213844,4268488,10343,35,3,1025,0,0,13
11,52,746,1049739,1081131,4174,10,3,1025,0,0,14
12,49,795,2317333,2357358,3357,20,3,1025,0,0,4
13,81,876,9288,10328,166,1,18,1013,0,0,14
14,58,934,7122238,7126385,717,60,3,1013,3,0,6
15,52,986,4961248,5000237,1153,40,17,1020,1,0,15
16,107,1093,15929,16099,131,1,7,1033,3,0,3
17,80,1173,3120819,3143857,185,25,9,1040,1,0,18
18,43,1216,6833615,6866101,284,55,20,1044,1,0,1
19,34,1250,9561854,9584184,517,80,20,1041,2,0,7
20,60,1310,1187849,1203950,349,10,10,1041,1,0,2
21,43,1353,8511754,8521327,1001,70,8,1042,2,0,6
22,50,1403,2050540,2099369,605,20,8,1043,0,0,8
23,42,1445,7315516,7336530,593,60,69,1045,2,0,2
24,67,1512,2025332,2071466,556,20,1,1040,0,0,9
25,77,1589,830358,861760,415,10,1,1044,0,0,16
26,66,1655,3753196,3817179,548,30,1,1047,0,0,8
27,35,1690,11221001,11239235,1229,90,56,1044,1,0,16
28,79,1769,930328,943340,974,10,28,1045,2,0,10
29,42,1811,9916101,9924905,3420,80,35,1046,1,0,19
30,77,1888,27188,28472,1157,1,35,1049,0,0,14
31,52,1940,3147200,3160525,1826,25,36,1051,1,0,0
32,61,2001,2024493,2035183,1681,20,1,1050,2,0,12
33,98,2099,1199425,1205427,4026,10,2,1046,2,0,12
34,56,2155,1463292,1501816,4771,15,2,1046,0,0,4
35,69,2224,841838,871854,2536,10,2,1049,0,0,6
36,101,2325,246057,251442,979,5,31,1048,2,0,0
37,31,2356,3949636,3973317,752,35,2,1046,1,0,2
