season_name,total_points,rank
2014/15,1268,3187090
2015/16,1220,3491116
2016/17,1251,4016619
2017/18,1987,1284270
2018/19,1901,3077372
2019/20,1754,4779055
2020/21,2179,1057419
2022/23,2116,3776226
2023/24,2559,16080
2024/25,2368,812549
