name,time,event
wildcard,2025-09-24T21:07:59.927421Z,6
freehit,2025-11-28T19:12:41.595583Z,13
3xc,2025-12-19T22:54:43.926466Z,17
bboost,2025-12-24T23:18:38.997684Z,18
wildcard,2026-04-10T16:26:24.999308Z,32
bboost,2026-04-10T19:53:06.276412Z,33
freehit,2026-04-22T06:59:15.098806Z,34
3xc,2026-05-02T08:51:59.703937Z,36
