season_name,total_points,rank
2007/08,1940,275766
2008/09,1938,60416
2009/10,2292,21690
2010/11,2004,79598
2011/12,2234,2120
2012/13,2013,195290
2013/14,2420,5726
2014/15,2094,59159
2015/16,2217,28974
2016/17,2106,225374
2017/18,2216,94898
2018/19,2108,783131
2019/20,2270,92218
2020/21,2337,230798
2021/22,2307,627998
2022/23,2434,446083
2023/24,2337,734578
2024/25,2431,386286
