event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,65,65,1743774,1753842,1743774,20,0,1000,0,0,16
2,49,114,5988435,5993510,2745267,60,15,1001,1,0,4
3,49,163,4967498,4972963,2708508,45,0,1008,0,0,11
4,83,246,714713,717958,1087713,10,0,1012,0,0,4
5,56,302,1139004,1144218,610345,10,0,1017,0,0,13
6,84,386,156107,156458,147516,5,10,1021,3,0,4
7,79,465,1376025,1379355,93137,15,57,1024,1,0,6
8,77,542,953721,955594,56822,10,37,1031,1,0,0
9,58,600,2374035,2376577,35069,20,19,1032,1,0,5
10,74,674,3366204,3370990,43325,30,13,1037,1,0,15
11,45,719,3070018,3075186,33772,25,34,1041,1,0,6
12,38,753,6378181,6381694,68297,55,20,1045,2,4,3
13,40,793,3944737,3949392,89612,35,31,1047,1,0,9
14,72,865,2703350,2707768,82301,25,17,1047,1,0,2
15,48,913,6550554,6556360,117254,55,1,1049,1,0,12
16,97,1010,113516,113944,43222,1,37,1049,4,0,3
17,90,1100,1232873,1234826,28567,10,1,1057,2,0,13
18,61,1161,895568,897475,13154,10,1,1064,0,0,9
19,34,1195,9189211,9197339,19424,75,1,1066,0,0,7
20,62,1257,940326,941690,11673,10,0,1064,2,0,5
21,68,1325,758931,760572,6018,10,4,1062,1,0,9
22,48,1373,2867307,2870349,4284,25,4,1065,1,0,13
23,41,1414,7385186,7394821,4410,60,4,1069,0,0,7
24,67,1481,2214540,2217615,4137,20,9,1069,2,0,10
25,66,1547,3894223,3899329,5590,35,33,1071,1,0,3
26,71,1618,2502605,2505693,5071,20,8,1074,1,0,20
27,48,1666,4731004,4740343,5009,40,8,1073,0,0,14
28,95,1757,50199,50471,2077,1,13,1072,3,4,1
29,49,1806,8054697,8057096,4661,65,24,1075,1,0,4
30,54,1860,2129170,2136602,5509,20,24,1081,0,0,27
31,55,1915,2519513,2522306,6901,20,88,1080,1,0,6
32,64,1979,1256408,1261321,5350,10,29,1064,0,0,13
33,128,2107,135118,135476,2790,5,70,1061,2,0,0
34,59,2166,1051813,1061185,2944,10,70,1061,0,0,9
35,64,2230,1709116,1714640,1911,15,70,1063,0,0,13
36,101,2331,246057,246748,724,5,46,1067,2,0,7
37,21,2352,7506132,7510475,936,60,27,1071,1,0,13
