name,time,event
wildcard,2025-09-20T11:41:16.430272Z,6
bboost,2025-10-03T17:29:05.417643Z,7
3xc,2025-12-20T10:51:01.870358Z,17
freehit,2025-12-23T20:49:56.081563Z,18
3xc,2026-02-10T17:47:33.438984Z,26
wildcard,2026-03-22T22:18:26.885782Z,32
bboost,2026-04-17T23:05:01.896864Z,33
freehit,2026-04-22T09:58:51.440678Z,34
