event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,88,88,44438,44464,44438,1,0,1000,0,0,0
2,41,129,8215084,8215437,728071,80,0,1001,0,0,11
3,61,190,1399112,1399244,319394,15,0,1005,0,0,7
4,66,256,4876480,4876705,538272,45,0,1006,0,0,9
5,56,312,1300375,1300406,301969,15,44,1012,2,0,9
6,76,388,514374,514484,125373,5,39,1014,1,0,13
7,73,461,2730196,2730453,122479,25,26,1017,1,0,6
8,100,561,22519,22537,12132,1,0,1018,0,0,10
9,41,602,7627870,7628393,29626,65,0,1025,0,0,6
10,81,683,1388084,1388258,22876,15,0,1032,0,0,15
11,46,729,2501797,2502208,15912,25,0,1036,0,0,7
12,50,779,2261110,2261303,11673,20,11,1039,2,0,4
13,40,819,4054452,4054471,17466,35,34,1041,3,0,8
14,86,905,426566,426593,6724,5,0,1041,2,0,7
15,45,950,7774161,7774494,14621,65,1,1047,1,0,10
16,84,1034,754236,754261,10192,10,4,1049,1,0,9
17,101,1135,291377,291404,3117,5,10,1053,1,0,15
18,53,1188,2826086,2826129,2226,25,11,1053,4,0,1
19,46,1230,3867531,3867580,2259,35,11,1052,3,4,2
20,79,1309,51351,51370,386,1,7,1053,1,0,1
21,46,1355,7176784,7177128,867,60,7,1054,0,0,3
22,49,1404,2544619,2544784,581,20,24,1054,1,0,13
23,49,1453,4113134,4113336,344,35,14,1056,1,0,7
24,70,1523,1472282,1472474,268,15,18,1057,1,0,9
25,68,1591,3162333,3162655,375,25,12,1061,1,0,2
26,76,1667,1304265,1304443,258,15,12,1064,0,0,19
27,51,1718,3496423,3496813,213,30,12,1065,0,0,8
28,87,1805,264702,264773,106,5,16,1063,1,0,6
29,54,1859,6605153,6605339,222,55,0,1064,1,0,16
30,40,1899,7493806,7493944,612,60,0,1066,0,0,18
31,61,1960,1366788,1367004,590,15,18,1062,1,0,2
32,65,2025,1095205,1095512,459,10,30,1057,0,0,12
33,125,2150,176993,177004,257,5,86,1049,3,0,0
34,67,2217,383348,383604,177,5,86,1049,0,0,10
35,51,2268,6517132,6517275,242,55,47,1050,1,0,19
36,83,2351,2565672,2565870,226,20,10,1051,2,0,17
37,36,2387,2668330,2668399,141,25,3,1053,2,0,4
