h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.46772,2.10289,0.709939,1.34512,"{'att': 346, 'def': 23}","{'att': 241, 'def': 18}",8,5,3,3,0.8520000000000001,d,2025-08-23 16:30:00,0,1,0,1,-0.6351810000000001
a,1.85404,0.74111,1.85404,0.74111,"{'att': 288, 'def': 28}","{'att': 273, 'def': 16}",5,4,2,0,2.2539000000000002,w,2025-08-29 18:30:00,1,0,0,3,1.11293
h,1.95499,0.934223,1.0413,0.934223,"{'att': 279, 'def': 25}","{'att': 292, 'def': 17}",13,7,2,1,2.2773000000000003,w,2025-09-14 13:30:00,1,0,0,3,0.10707699999999987
a,1.05657,2.78829,1.05657,2.03051,"{'att': 334, 'def': 24}","{'att': 261, 'def': 22}",4,9,0,2,0.34140000000000004,l,2025-09-19 18:30:00,0,0,1,0,-0.97394
h,0.813325,1.28912,0.813325,1.28912,"{'att': 340, 'def': 31}","{'att': 266, 'def': 14}",4,3,1,2,0.9031,l,2025-09-27 13:30:00,0,0,1,0,-0.4757950000000001
a,0.912425,1.77957,0.912425,1.77957,"{'att': 284, 'def': 23}","{'att': 339, 'def': 22}",8,7,0,1,0.7151000000000001,l,2025-10-04 13:30:00,0,0,1,0,-0.867145
h,0.871968,1.79103,0.871968,1.79103,"{'att': 300, 'def': 21}","{'att': 199, 'def': 22}",6,8,0,3,0.6527,l,2025-10-19 15:30:00,0,0,1,0,-0.9190619999999999
a,0.519973,2.42632,0.519973,2.42632,"{'att': 393, 'def': 15}","{'att': 274, 'def': 16}",4,9,0,2,0.1751,l,2025-10-25 13:30:00,0,0,1,0,-1.906347
h,0.804394,3.6262,0.804394,3.6262,"{'att': 349, 'def': 22}","{'att': 324, 'def': 14}",6,6,0,4,0.1048,l,2025-11-01 14:30:00,0,0,1,0,-2.8218059999999996
a,0.640748,1.66558,0.640748,1.66558,"{'att': 384, 'def': 19}","{'att': 211, 'def': 17}",3,5,1,2,0.5124,l,2025-11-09 14:30:00,0,0,1,0,-1.024832
h,0.568717,0.398431,0.568717,0.398431,"{'att': 265, 'def': 26}","{'att': 299, 'def': 16}",9,1,0,1,1.4537,l,2025-11-23 16:30:00,0,0,1,0,0.17028600000000005
a,0.74073,2.53942,0.74073,2.53942,"{'att': 518, 'def': 11}","{'att': 147, 'def': 15}",3,15,1,3,0.3145,l,2025-11-29 14:30:00,0,0,1,0,-1.7986899999999997
a,0.143945,1.90409,0.143945,1.90409,"{'att': 397, 'def': 12}","{'att': 228, 'def': 11}",2,1,1,1,0.1052,d,2025-12-06 14:30:00,0,1,0,1,-1.760145
h,1.00037,1.8944,1.00037,1.8944,"{'att': 292, 'def': 5}","{'att': 141, 'def': 17}",8,14,2,1,0.6748000000000001,w,2025-12-13 14:30:00,1,0,0,3,-0.8940300000000001
a,0.227249,1.87368,0.227249,1.87368,"{'att': 228, 'def': 13}","{'att': 200, 'def': 13}",3,4,0,0,0.2102,d,2025-12-21 14:30:00,0,1,0,1,-1.646431
a,1.21171,1.78032,1.21171,0.946931,"{'att': 377, 'def': 7}","{'att': 238, 'def': 22}",3,7,1,2,0.7857000000000001,l,2026-01-14 17:30:00,0,0,1,0,0.2647790000000001
a,0.532613,2.5477,0.532613,1.78993,"{'att': 392, 'def': 16}","{'att': 189, 'def': 19}",4,6,2,3,0.1897,l,2026-01-17 14:30:00,0,0,1,0,-1.257317
h,0.311991,0.333197,0.311991,0.333197,"{'att': 401, 'def': 18}","{'att': 246, 'def': 22}",2,6,0,0,1.1592,d,2026-01-23 19:30:00,0,1,0,1,-0.021206000000000003
h,1.33165,2.05989,0.573869,2.05989,"{'att': 359, 'def': 26}","{'att': 303, 'def': 22}",2,11,1,1,0.8,d,2026-01-27 19:30:00,0,1,0,1,-1.4860210000000003
a,2.88611,2.11699,2.12833,2.11699,"{'att': 241, 'def': 30}","{'att': 327, 'def': 16}",9,5,1,2,1.8991999999999998,l,2026-01-31 14:30:00,0,0,1,0,0.011340000000000128
h,1.66217,0.912627,0.904394,0.912627,"{'att': 415, 'def': 15}","{'att': 140, 'def': 14}",8,6,2,1,1.9923,w,2026-02-07 14:30:00,1,0,0,3,-0.008232999999999935
a,0.654783,2.26044,0.654783,2.26044,"{'att': 521, 'def': 20}","{'att': 225, 'def': 17}",2,8,0,4,0.321,l,2026-02-14 14:30:00,0,0,1,0,-1.605657
h,0.260698,1.61141,0.260698,1.61141,"{'att': 326, 'def': 10}","{'att': 238, 'def': 22}",2,3,2,1,0.2873,w,2026-02-22 16:30:00,1,0,0,3,-1.3507120000000001
a,0.946504,2.57411,0.946504,2.57411,"{'att': 327, 'def': 7}","{'att': 155, 'def': 27}",2,15,1,0,0.38849999999999996,w,2026-02-28 14:30:00,1,0,0,3,-1.627606
h,0.472285,0.451537,0.472285,0.451537,"{'att': 421, 'def': 17}","{'att': 116, 'def': 22}",7,3,0,0,1.2629000000000001,d,2026-03-08 14:30:00,0,1,0,1,0.02074799999999999
a,0.628713,1.08342,0.628713,1.08342,"{'att': 263, 'def': 18}","{'att': 301, 'def': 13}",7,3,0,2,0.9157,l,2026-03-13 19:30:00,0,0,1,0,-0.4547070000000001
h,1.39653,2.74421,1.39653,2.74421,"{'att': 288, 'def': 18}","{'att': 216, 'def': 14}",7,3,1,2,0.5226999999999999,l,2026-03-22 16:30:00,0,0,1,0,-1.3476799999999998
