element_in,element_in_cost,element_out,element_out_cost,entry,event,time
686,43,169,49,822215,37,2026-05-15T11:46:00.275389Z
6,62,257,52,822215,37,2026-05-15T11:46:00.266157Z
257,52,347,38,822215,36,2026-05-08T21:30:47.677167Z
16,99,235,104,822215,36,2026-05-08T21:30:47.669363Z
749,43,691,56,822215,34,2026-04-21T10:20:05.544704Z
624,77,430,144,822215,34,2026-04-21T10:20:05.544342Z
499,103,249,77,822215,34,2026-04-21T10:20:05.543960Z
329,60,807,55,822215,34,2026-04-21T10:20:05.543584Z
615,55,235,105,822215,34,2026-04-21T10:20:05.543215Z
717,65,169,49,822215,34,2026-04-21T10:20:05.542875Z
381,140,82,82,822215,34,2026-04-21T10:20:05.542512Z
508,48,411,50,822215,34,2026-04-21T10:20:05.542202Z
568,51,347,38,822215,34,2026-04-21T10:20:05.541970Z
575,44,151,45,822215,34,2026-04-21T10:20:05.541689Z
6,61,72,51,822215,34,2026-04-21T10:20:05.541444Z
679,42,341,39,822215,34,2026-04-21T10:20:05.541183Z
1,60,139,45,822215,34,2026-04-21T10:20:05.540890Z
347,38,706,39,822215,33,2026-04-18T00:33:43.726648Z
249,78,136,72,822215,32,2026-04-10T14:15:41.657751Z
691,56,100,46,822215,32,2026-04-10T14:15:41.657341Z
807,55,660,48,822215,32,2026-04-10T14:15:41.657144Z
169,49,237,65,822215,32,2026-04-10T14:15:41.656943Z
235,106,119,84,822215,32,2026-04-10T14:15:41.656742Z
82,82,83,59,822215,32,2026-04-10T14:15:41.656538Z
72,51,373,61,822215,32,2026-04-10T14:15:41.656287Z
151,45,317,45,822215,32,2026-04-10T14:15:41.656078Z
411,50,191,39,822215,32,2026-04-10T14:15:41.655863Z
706,39,8,63,822215,32,2026-04-10T14:15:41.655654Z
139,45,470,40,822215,32,2026-04-10T14:15:41.655419Z
341,39,1,57,822215,32,2026-04-10T14:15:41.655114Z
317,45,411,50,822215,31,2026-03-19T12:33:06.694780Z
136,71,749,45,822215,28,2026-02-27T12:51:27.765772Z
83,59,235,105,822215,28,2026-02-27T12:51:27.758383Z
411,49,257,50,822215,27,2026-02-21T08:52:31.933847Z
8,64,684,50,822215,26,2026-02-09T00:51:18.391949Z
119,83,414,83,822215,24,2026-01-27T10:39:38.481087Z
449,92,450,80,822215,23,2026-01-19T13:15:05.860921Z
237,65,387,66,822215,23,2026-01-19T13:15:05.854469Z
749,45,661,89,822215,21,2026-01-06T16:49:42.798990Z
235,104,82,75,822215,21,2026-01-06T16:49:42.792508Z
450,81,16,101,822215,19,2025-12-29T12:31:59.131536Z
684,50,725,55,822215,19,2025-12-29T12:31:59.131064Z
5,62,72,47,822215,19,2025-12-29T12:31:59.125765Z
661,88,136,69,822215,18,2025-12-22T13:12:02.945265Z
660,48,335,45,822215,18,2025-12-21T02:33:37.450368Z
82,75,119,82,822215,17,2025-12-16T12:24:08.804861Z
387,67,384,74,822215,16,2025-12-13T07:09:17.711074Z
725,55,256,58,822215,16,2025-12-13T07:09:17.703604Z
136,68,249,74,822215,15,2025-12-05T17:42:58.186075Z
414,81,267,66,822215,14,2025-12-02T11:44:14.390990Z
283,81,249,75,822215,13,2025-11-27T12:56:09.298938Z
136,65,100,45,822215,13,2025-11-27T12:56:09.298746Z
242,49,384,75,822215,13,2025-11-27T12:56:09.298554Z
120,70,267,66,822215,13,2025-11-27T12:56:09.298334Z
414,80,119,86,822215,13,2025-11-27T12:56:09.298128Z
381,142,16,100,822215,13,2025-11-27T12:56:09.297928Z
36,46,373,60,822215,13,2025-11-27T12:56:09.297707Z
110,45,257,50,822215,13,2025-11-27T12:56:09.297495Z
411,50,72,48,822215,13,2025-11-27T12:56:09.297207Z
32,50,1,57,822215,13,2025-11-27T12:56:09.296905Z
119,86,82,77,822215,12,2025-11-22T01:43:09.575232Z
373,60,5,63,822215,12,2025-11-22T01:43:09.568159Z
267,66,717,68,822215,10,2025-10-31T15:41:51.031945Z
100,45,97,70,822215,9,2025-10-24T14:31:01.361238Z
16,100,427,56,822215,9,2025-10-24T14:31:01.355893Z
5,62,373,60,822215,7,2025-10-03T09:50:00.014303Z
430,143,283,75,822215,6,2025-09-22T14:58:42.700290Z
335,45,381,145,822215,6,2025-09-22T14:58:42.691695Z
249,77,525,77,822215,4,2025-09-12T15:21:49.045528Z
97,70,430,140,822215,4,2025-09-12T15:21:49.045104Z
283,75,100,45,822215,4,2025-09-12T15:21:49.044651Z
381,145,669,60,822215,4,2025-09-12T15:21:49.044261Z
717,70,267,65,822215,4,2025-09-12T15:21:49.043839Z
82,74,235,104,822215,4,2025-09-12T15:21:49.043365Z
256,56,575,45,822215,4,2025-09-12T15:21:49.042864Z
257,50,568,55,822215,4,2025-09-12T15:21:49.042270Z
72,46,224,60,822215,4,2025-09-12T15:21:49.041781Z
373,60,5,60,822215,4,2025-09-12T15:21:49.041186Z
525,77,310,59,822215,3,2025-08-29T11:38:07.736319Z
669,60,16,99,822215,3,2025-08-29T11:38:07.728831Z
