season_name,total_points,rank
2016/17,1508,3484699
2017/18,1322,5196098
2018/19,1506,5428413
2019/20,2255,122041
2020/21,2240,657147
2021/22,2045,2387089
2022/23,2139,3480356
2023/24,2222,1899735
2024/25,2128,3892900
