event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,67,67,1392305,1478020,1392305,15,0,1000,0,0,14
2,48,115,6140282,6208431,2478284,60,0,1000,0,0,8
3,72,187,267195,271333,449164,5,10,1001,2,0,6
4,87,274,364794,378872,115605,5,10,1003,0,0,6
5,77,351,12115,12521,6847,1,10,1008,1,0,3
6,69,420,1227843,1279993,6765,15,10,1010,0,0,17
7,89,509,267837,275628,1678,5,20,1011,1,0,5
8,76,585,1020756,1043976,1222,10,20,1019,0,0,11
9,37,622,9636492,9645265,5937,80,0,1022,3,0,7
10,68,690,5492146,5532636,14103,45,14,1028,1,0,20
11,50,740,1608837,1623890,7102,15,0,1029,2,0,19
12,32,772,8543211,8618029,19702,70,0,1028,0,0,7
13,46,818,2177368,2192992,19537,20,1,1025,2,0,23
14,68,886,3908173,3948054,24686,35,11,1026,1,0,12
15,51,937,5115151,5186396,33374,45,11,1028,0,0,12
16,92,1029,245188,248357,13961,5,11,1030,0,0,9
17,94,1123,807936,811813,7047,10,9,1032,4,0,10
18,37,1160,9232919,9308194,13542,75,9,1034,0,0,7
19,54,1214,1244539,1283300,6184,10,9,1036,0,0,0
20,47,1261,4426261,4455165,8952,35,1,1038,1,0,23
21,59,1320,2578775,2647611,7793,25,1,1041,0,0,17
22,33,1353,10041648,10087264,12898,80,7,1045,1,0,2
23,42,1395,7241567,7283865,12841,60,1,1050,1,0,8
24,61,1456,4106010,4134226,15801,35,4,1052,1,0,6
25,75,1531,1139882,1184739,12805,10,4,1051,0,0,20
26,83,1614,556839,559135,6107,5,0,1049,3,0,6
27,64,1678,761938,763452,2502,10,3,1050,3,0,24
28,80,1758,745649,766281,1871,10,3,1055,0,0,9
29,82,1840,711090,717217,688,10,1,1054,2,0,8
30,97,1937,122,127,61,1,1,1057,0,0,0
31,71,2008,229583,234493,35,5,11,1056,2,0,0
32,61,2069,1990703,2011023,30,20,11,1058,1,0,17
33,105,2174,741179,757316,54,10,11,1057,0,0,16
34,49,2223,2752808,2761348,117,25,10,1057,1,0,0
35,58,2281,3700532,3726443,116,30,11,1062,1,0,10
36,67,2348,6401336,6462930,272,50,4,1059,0,0,10
37,32,2380,3439903,3517248,196,30,4,1060,0,0,1
