h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.17753,0.515586,1.17753,0.515586,"{'att': 310, 'def': 19}","{'att': 237, 'def': 20}",5,1,1,0,1.9686,w,2024-08-19 17:00:00,1,0,0,3,0.661944
a,0.378528,2.17954,0.378528,2.17954,"{'att': 296, 'def': 25}","{'att': 245, 'def': 28}",4,9,0,3,0.23160000000000003,l,2024-08-25 15:00:00,0,0,1,0,-1.8010119999999998
h,0.773785,0.184577,0.773785,0.184577,"{'att': 217, 'def': 23}","{'att': 334, 'def': 24}",3,2,0,0,1.9014000000000002,d,2024-08-28 17:00:00,0,1,0,1,0.589208
a,0.422493,4.94022,0.422493,4.94022,"{'att': 370, 'def': 15}","{'att': 171, 'def': 26}",2,12,0,7,0.010199999999999999,l,2024-08-31 15:00:00,0,0,1,0,-4.517727
a,0.382657,1.99273,0.382657,1.99273,"{'att': 306, 'def': 30}","{'att': 288, 'def': 24}",3,7,1,3,0.2854,l,2024-09-15 12:00:00,0,0,1,0,-1.6100729999999999
h,0.952589,1.3906,0.952589,1.3906,"{'att': 314, 'def': 26}","{'att': 124, 'def': 28}",0,9,0,0,0.9834,d,2024-09-21 12:00:00,0,1,0,1,-0.43801100000000004
a,0.411515,1.67099,0.411515,1.67099,"{'att': 191, 'def': 16}","{'att': 152, 'def': 21}",3,8,1,2,0.4296,l,2024-09-24 17:00:00,0,0,1,0,-1.259475
h,1.31551,2.49026,1.31551,2.49026,"{'att': 211, 'def': 27}","{'att': 242, 'def': 24}",5,3,1,2,0.5388999999999999,l,2024-09-27 19:00:00,0,0,1,0,-1.1747500000000002
h,1.65842,1.64746,1.65842,1.64746,"{'att': 271, 'def': 24}","{'att': 184, 'def': 28}",6,7,1,2,1.3601999999999999,l,2024-10-05 16:30:00,0,0,1,0,0.01096000000000008
a,2.33646,0.433035,0.849903,0.433035,"{'att': 210, 'def': 13}","{'att': 131, 'def': 14}",1,5,3,2,2.7464999999999997,w,2024-10-18 19:00:00,1,0,0,3,0.41686799999999996
h,0.97802,2.68435,0.234742,2.68435,"{'att': 296, 'def': 19}","{'att': 274, 'def': 14}",1,4,1,2,0.308,l,2024-10-26 12:00:00,0,0,1,0,-2.4496079999999996
a,0.204092,3.21695,0.204092,2.47367,"{'att': 143, 'def': 24}","{'att': 209, 'def': 24}",0,20,0,1,0.044700000000000004,l,2024-11-02 13:00:00,0,0,1,0,-2.2695779999999997
h,0.887674,1.487,0.887674,1.487,"{'att': 294, 'def': 16}","{'att': 156, 'def': 18}",0,2,1,1,0.8889,d,2024-11-10 17:30:00,0,1,0,1,-0.5993260000000001
a,0.729169,0.658487,0.729169,0.658487,"{'att': 148, 'def': 13}","{'att': 109, 'def': 17}",2,6,0,2,1.4072,l,2024-11-22 20:00:00,0,0,1,0,0.07068199999999991
h,0.437294,3.40487,0.437294,3.40487,"{'att': 359, 'def': 13}","{'att': 352, 'def': 14}",1,17,0,5,0.0556,l,2024-11-30 20:00:00,0,0,1,0,-2.9675759999999998
a,1.30835,1.27625,1.30835,1.27625,"{'att': 334, 'def': 19}","{'att': 227, 'def': 25}",1,6,1,2,1.3868999999999998,l,2024-12-07 13:00:00,0,0,1,0,0.032099999999999795
h,0.531831,0.657242,0.531831,0.657242,"{'att': 266, 'def': 17}","{'att': 165, 'def': 18}",0,2,1,0,1.2091,w,2024-12-13 20:00:00,1,0,0,3,-0.12541099999999994
a,0.0119855,2.16439,0.0119855,2.16439,"{'att': 348, 'def': 10}","{'att': 195, 'def': 26}",1,20,0,3,0.0853,l,2024-12-20 20:00:00,0,0,1,0,-2.1524045
h,1.62446,1.03813,1.62446,1.03813,"{'att': 275, 'def': 26}","{'att': 209, 'def': 27}",3,9,1,0,1.8747,w,2025-01-11 15:15:00,1,0,0,3,0.58633
a,1.72021,1.28839,1.72021,1.28839,"{'att': 206, 'def': 15}","{'att': 444, 'def': 24}",5,3,1,2,1.7294,l,2025-01-17 20:00:00,0,0,1,0,0.4318200000000001
h,0.234653,2.45677,0.234653,1.7135,"{'att': 342, 'def': 17}","{'att': 201, 'def': 18}",1,10,0,3,0.10289999999999999,l,2025-01-25 20:00:00,0,0,1,0,-1.478847
a,0.747261,3.89354,0.747261,3.89354,"{'att': 269, 'def': 20}","{'att': 287, 'def': 28}",4,15,1,5,0.0747,l,2025-02-01 15:15:00,0,0,1,0,-3.146279
a,0.610157,2.87261,0.610157,2.87261,"{'att': 303, 'def': 19}","{'att': 124, 'def': 22}",2,13,0,1,0.18230000000000002,l,2025-02-07 20:00:00,0,0,1,0,-2.262453
h,0.532481,1.4827,0.532481,1.4827,"{'att': 345, 'def': 20}","{'att': 403, 'def': 20}",3,3,0,4,0.5831,l,2025-02-16 15:15:00,0,0,1,0,-0.9502189999999999
a,0.598765,5.3162,0.598765,5.3162,"{'att': 211, 'def': 11}","{'att': 217, 'def': 20}",0,14,1,7,0.0013,l,2025-02-23 13:00:00,0,0,1,0,-4.717435
h,2.17386,0.163235,2.17386,0.163235,"{'att': 125, 'def': 18}","{'att': 301, 'def': 14}",6,5,1,1,2.7441999999999998,d,2025-02-28 20:00:00,0,1,0,1,2.010625
a,0.645621,2.37105,0.645621,2.37105,"{'att': 251, 'def': 14}","{'att': 184, 'def': 23}",1,11,1,2,0.3014,l,2025-03-08 17:30:00,0,0,1,0,-1.7254289999999999
h,0.839415,1.81654,0.839415,1.07326,"{'att': 326, 'def': 15}","{'att': 227, 'def': 25}",1,8,0,1,0.5523,l,2025-03-15 13:00:00,0,0,1,0,-0.23384500000000008
a,1.29525,1.32811,1.29525,1.32811,"{'att': 272, 'def': 16}","{'att': 209, 'def': 35}",5,12,1,2,1.3466,l,2025-03-29 13:00:00,0,0,1,0,-0.03285999999999989
h,0.300994,2.80288,0.300994,2.80288,"{'att': 223, 'def': 18}","{'att': 298, 'def': 24}",0,7,0,4,0.0922,l,2025-04-06 16:30:00,0,0,1,0,-2.501886
a,1.38016,4.06291,0.636887,2.57636,"{'att': 294, 'def': 9}","{'att': 354, 'def': 29}",1,11,2,4,0.1311,l,2025-04-14 19:00:00,0,0,1,0,-1.9394730000000002
