h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,3.03248,0.58056,3.03248,0.58056,"{'att': 325, 'def': 15}","{'att': 257, 'def': 29}",8,10,2,1,2.7847,w,2024-08-18 13:00:00,1,0,0,3,2.4519200000000003
a,0.876338,1.52541,0.876338,1.52541,"{'att': 135, 'def': 13}","{'att': 355, 'def': 21}",7,4,0,2,0.8157,l,2024-08-25 15:00:00,0,0,1,0,-0.649072
a,0.743523,2.83661,0.743523,2.07651,"{'att': 248, 'def': 19}","{'att': 294, 'def': 16}",2,10,1,3,0.1871,l,2024-09-01 15:00:00,0,0,1,0,-1.3329869999999997
h,0.419427,3.37672,0.419427,3.37672,"{'att': 367, 'def': 35}","{'att': 181, 'def': 31}",3,8,0,3,0.06810000000000001,l,2024-09-14 17:00:00,0,0,1,0,-2.957293
a,1.42586,1.78396,1.42586,1.78396,"{'att': 229, 'def': 31}","{'att': 201, 'def': 22}",5,7,2,3,1.0852,l,2024-09-22 15:00:00,0,0,1,0,-0.3581000000000001
h,2.9504,0.726126,2.1903,0.726126,"{'att': 334, 'def': 25}","{'att': 135, 'def': 20}",5,1,3,0,2.7194999999999996,w,2024-09-27 17:00:00,1,0,0,3,1.464174
a,0.71964,2.45106,0.71964,2.45106,"{'att': 205, 'def': 22}","{'att': 280, 'def': 28}",4,2,1,3,0.3196,l,2024-10-05 15:00:00,0,0,1,0,-1.73142
h,2.86385,1.22872,2.10375,1.22872,"{'att': 303, 'def': 24}","{'att': 135, 'def': 18}",8,5,2,1,2.5392,w,2024-10-20 15:00:00,1,0,0,3,0.8750299999999998
a,1.0609,2.21183,1.0609,1.45173,"{'att': 290, 'def': 19}","{'att': 175, 'def': 21}",2,8,2,2,0.5974,d,2024-10-27 14:00:00,0,1,0,1,-0.39083
h,2.39897,0.701873,1.63888,0.701873,"{'att': 338, 'def': 20}","{'att': 203, 'def': 25}",8,2,4,0,2.5947,w,2024-11-03 16:00:00,1,0,0,3,0.9370069999999999
a,2.09466,2.02831,2.09466,1.26821,"{'att': 347, 'def': 22}","{'att': 106, 'def': 32}",1,6,3,1,1.4557,w,2024-11-08 19:45:00,1,0,0,3,0.8264500000000001
h,0.683126,1.14148,0.683126,1.14148,"{'att': 325, 'def': 24}","{'att': 284, 'def': 15}",4,3,1,0,0.922,w,2024-11-24 16:00:00,1,0,0,3,-0.45835400000000004
a,0.129647,2.78623,0.129647,2.02614,"{'att': 303, 'def': 21}","{'att': 237, 'def': 27}",5,4,0,2,0.041400000000000006,l,2024-12-01 16:00:00,0,0,1,0,-1.8964929999999998
h,0.34154,3.04535,0.34154,3.04535,"{'att': 349, 'def': 16}","{'att': 112, 'def': 29}",4,13,0,0,0.08990000000000001,d,2024-12-06 20:00:00,0,1,0,1,-2.70381
h,0.51026,1.73768,0.51026,1.73768,"{'att': 346, 'def': 26}","{'att': 204, 'def': 24}",3,12,2,2,0.47719999999999996,d,2024-12-14 18:00:00,0,1,0,1,-1.22742
a,1.7605,2.89722,1.7605,2.13712,"{'att': 351, 'def': 23}","{'att': 222, 'def': 23}",4,6,1,3,0.6356,l,2025-01-05 14:00:00,0,0,1,0,-0.37661999999999995
h,0.601359,1.51829,0.601359,0.758197,"{'att': 307, 'def': 16}","{'att': 119, 'def': 21}",1,16,0,0,0.5426,d,2025-01-10 20:00:00,0,1,0,1,-0.15683800000000003
a,0.462137,1.21759,0.462137,1.21759,"{'att': 297, 'def': 33}","{'att': 330, 'def': 26}",5,4,0,2,0.6719999999999999,l,2025-01-19 16:15:00,0,0,1,0,-0.7554529999999999
h,0.582829,1.1913,0.582829,1.1913,"{'att': 393, 'def': 27}","{'att': 178, 'def': 25}",9,4,1,1,0.6126,d,2025-01-24 19:45:00,0,1,0,1,-0.608471
a,1.6376,2.07751,0.877508,2.07751,"{'att': 261, 'def': 22}","{'att': 234, 'def': 41}",3,12,2,4,1.0362999999999998,l,2025-02-01 18:00:00,0,0,1,0,-1.2000020000000002
h,0.716768,1.16269,0.716768,1.16269,"{'att': 234, 'def': 17}","{'att': 287, 'def': 23}",2,7,2,2,0.9037999999999999,d,2025-02-09 16:15:00,0,1,0,1,-0.44592200000000004
a,1.48646,1.97492,1.48646,1.97492,"{'att': 342, 'def': 19}","{'att': 158, 'def': 24}",10,7,2,2,1.0317,d,2025-02-14 19:45:00,0,1,0,1,-0.4884600000000001
h,1.96607,1.22185,1.20597,1.22185,"{'att': 496, 'def': 14}","{'att': 106, 'def': 20}",4,9,3,0,1.9800000000000002,w,2025-02-22 20:05:00,1,0,0,3,-0.015880000000000116
h,2.09273,1.52559,2.09273,1.52559,"{'att': 376, 'def': 35}","{'att': 227, 'def': 11}",9,3,0,1,1.8037,l,2025-03-02 16:15:00,0,0,1,0,0.56714
a,1.87605,1.83707,1.87605,1.83707,"{'att': 228, 'def': 20}","{'att': 183, 'def': 26}",7,1,2,0,1.3834000000000002,w,2025-03-09 16:15:00,1,0,0,3,0.038980000000000015
a,0.606081,2.29143,0.606081,2.29143,"{'att': 256, 'def': 31}","{'att': 251, 'def': 32}",2,19,1,1,0.3499,d,2025-03-14 19:45:00,0,1,0,1,-1.685349
h,2.11681,0.457017,2.11681,0.457017,"{'att': 239, 'def': 30}","{'att': 260, 'def': 19}",11,5,1,0,2.5408,w,2025-03-30 16:15:00,1,0,0,3,1.659793
a,1.10602,1.06426,1.10602,1.06426,"{'att': 388, 'def': 14}","{'att': 212, 'def': 26}",4,11,1,0,1.4142000000000001,w,2025-04-06 15:15:00,1,0,0,3,0.04176000000000002
h,1.00397,3.11801,1.00397,2.35791,"{'att': 328, 'def': 15}","{'att': 216, 'def': 23}",5,12,1,3,0.21489999999999998,l,2025-04-13 18:45:00,0,0,1,0,-1.35394
a,0.280948,2.97047,0.280948,2.97047,"{'att': 348, 'def': 24}","{'att': 253, 'def': 34}",6,9,1,3,0.058,l,2025-04-20 13:00:00,0,0,1,0,-2.689522
a,2.38411,2.31455,2.38411,2.31455,"{'att': 393, 'def': 23}","{'att': 216, 'def': 29}",4,9,4,0,1.4242,w,2025-04-27 15:15:00,1,0,0,3,0.06956000000000007
h,0.32277,1.30285,0.32277,1.30285,"{'att': 265, 'def': 18}","{'att': 236, 'def': 22}",3,1,1,2,0.4626,l,2025-05-04 15:15:00,0,0,1,0,-0.9800800000000001
h,0.624481,0.823377,0.624481,0.823377,"{'att': 237, 'def': 23}","{'att': 400, 'def': 24}",7,0,1,1,1.0734,d,2025-05-10 19:00:00,0,1,0,1,-0.19889600000000007
a,0.9013,3.71972,0.9013,2.95963,"{'att': 341, 'def': 12}","{'att': 204, 'def': 25}",1,17,1,3,0.108,l,2025-05-17 19:00:00,0,0,1,0,-2.05833
