season_name,total_points,rank
2016/17,1648,2808949
2017/18,1882,2162184
2018/19,1957,2405248
2019/20,1776,4550738
2020/21,1779,4671196
2021/22,2381,364152
2022/23,2485,220578
2023/24,2439,215787
2024/25,2429,397716
