id,name,short_name,created,closed,rank,max_entries,league_type,scoring,admin_entry,start_event,entry_can_leave,entry_can_admin,entry_can_invite,has_cup,cup_league,cup_qualified,rank_count,entry_percentile_rank,active_phases,featured_entry_ids,entry_rank,entry_last_rank
261,England,region-241,2025-07-20T23:14:32.999318Z,False,,,s,c,,1,False,False,False,True,2837110.0,True,3435923,1,"[{'phase': 1, 'rank': 131, 'last_rank': 90, 'rank_sort': 133, 'total': 2371, 'league_id': 261, 'rank_count': 3435923, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 868753, 'last_rank': 527330, 'rank_sort': 873741, 'total': 165, 'league_id': 261, 'rank_count': 3435924, 'entry_percentile_rank': 30}]",[],131,90
276,Gameweek 1,event-1,2025-07-20T23:14:33.264422Z,False,,,s,c,,1,False,False,False,False,,,9447133,1,"[{'phase': 1, 'rank': 359, 'last_rank': 245, 'rank_sort': 362, 'total': 2371, 'league_id': 276, 'rank_count': 9447133, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 2484109, 'last_rank': 1542613, 'rank_sort': 2498046, 'total': 165, 'league_id': 276, 'rank_count': 9424753, 'entry_percentile_rank': 30}]",[],359,245
314,Overall,overall,2025-07-20T23:14:33.933835Z,False,,,s,c,,1,False,False,False,True,2815434.0,True,12983980,1,"[{'phase': 1, 'rank': 359, 'last_rank': 245, 'rank_sort': 362, 'total': 2371, 'league_id': 314, 'rank_count': 12983980, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 2878975, 'last_rank': 1818222, 'rank_sort': 2892912, 'total': 165, 'league_id': 314, 'rank_count': 12983975, 'entry_percentile_rank': 25}]",[],359,245
321,Sky Sports League,brd-skysports,2025-07-20T23:14:34.060791Z,False,,,s,c,,1,False,False,False,True,2837111.0,True,3896318,1,"[{'phase': 1, 'rank': 143, 'last_rank': 99, 'rank_sort': 145, 'total': 2371, 'league_id': 321, 'rank_count': 3896318, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 981337, 'last_rank': 594969, 'rank_sort': 986981, 'total': 165, 'league_id': 321, 'rank_count': 3896319, 'entry_percentile_rank': 30}]",[],143,99
332,TNT Sports League,man-brd-tntsports,2025-07-20T23:14:34.259083Z,False,,,s,c,,1,False,False,False,True,2858408.0,True,694190,1,"[{'phase': 1, 'rank': 73, 'last_rank': 54, 'rank_sort': 74, 'total': 2371, 'league_id': 332, 'rank_count': 694190, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 237436, 'last_rank': 142295, 'rank_sort': 239094, 'total': 165, 'league_id': 332, 'rank_count': 694200, 'entry_percentile_rank': 35}]",[],73,54
333,Second Chance,sc,2025-07-20T23:14:34.276586Z,False,,,s,c,,21,False,False,False,False,,,12983978,1,"[{'phase': 1, 'rank': 4985, 'last_rank': 2821, 'rank_sort': 5029, 'total': 1116, 'league_id': 333, 'rank_count': 12983978, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 2878975, 'last_rank': 1818222, 'rank_sort': 2892912, 'total': 165, 'league_id': 333, 'rank_count': 12983975, 'entry_percentile_rank': 25}]",[],4985,2821
335,Top 10% 24/25 League,top-10%,2025-07-20T23:14:34.311517Z,False,,,s,c,,1,False,False,False,True,2849447.0,True,1062651,1,"[{'phase': 1, 'rank': 199, 'last_rank': 139, 'rank_sort': 200, 'total': 2371, 'league_id': 335, 'rank_count': 1062651, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 454335, 'last_rank': 288033, 'rank_sort': 458462, 'total': 165, 'league_id': 335, 'rank_count': 1062617, 'entry_percentile_rank': 45}]",[],199,139
1623,📽️ YouTube.com/FPLFocal,,2025-07-21T11:36:06.025961Z,False,,,x,c,200.0,1,False,False,False,True,2888126.0,True,65535,1,"[{'phase': 1, 'rank': 11, 'last_rank': 10, 'rank_sort': 11, 'total': 2371, 'league_id': 1623, 'rank_count': 65535, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 24494, 'last_rank': 15370, 'rank_sort': 24776, 'total': 165, 'league_id': 1623, 'rank_count': 65535, 'entry_percentile_rank': 40}]",[],11,10
21928,BDL,,2025-07-21T12:23:14.143938Z,False,,,x,c,102026.0,1,False,False,False,True,3184670.0,True,13,10,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2371, 'league_id': 21928, 'rank_count': 13, 'entry_percentile_rank': 10}, {'phase': 11, 'rank': 4, 'last_rank': 2, 'rank_sort': 4, 'total': 165, 'league_id': 21928, 'rank_count': 13, 'entry_percentile_rank': 35}]",[],1,1
139306,Bleednorwich fpl,,2025-07-21T22:13:02.688783Z,False,,,x,c,790153.0,1,False,False,False,True,2924198.0,True,316,1,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2371, 'league_id': 139306, 'rank_count': 316, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 97, 'last_rank': 61, 'rank_sort': 97, 'total': 165, 'league_id': 139306, 'rank_count': 316, 'entry_percentile_rank': 35}]",[],1,1
1501695,Family,,2025-08-13T17:21:00.640144Z,False,,,x,c,4642363.0,1,False,False,False,True,4031212.0,True,5,20,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2371, 'league_id': 1501695, 'rank_count': 5, 'entry_percentile_rank': 20}, {'phase': 11, 'rank': 2, 'last_rank': 2, 'rank_sort': 2, 'total': 165, 'league_id': 1501695, 'rank_count': 5, 'entry_percentile_rank': 40}]",[],1,1
1940980,Betty Fc,,2025-08-15T11:57:53.120706Z,False,,,x,c,4642363.0,1,False,False,False,True,4057222.0,True,6,20,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2371, 'league_id': 1940980, 'rank_count': 6, 'entry_percentile_rank': 20}, {'phase': 11, 'rank': 3, 'last_rank': 1, 'rank_sort': 3, 'total': 165, 'league_id': 1940980, 'rank_count': 6, 'entry_percentile_rank': 50}]",[],1,1
2111961,Debbie’s Cucaracha Smashers,,2025-08-15T17:13:35.208349Z,False,,,x,c,4872601.0,1,False,False,False,True,3958528.0,True,6,20,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2371, 'league_id': 2111961, 'rank_count': 6, 'entry_percentile_rank': 20}, {'phase': 11, 'rank': 2, 'last_rank': 1, 'rank_sort': 2, 'total': 165, 'league_id': 2111961, 'rank_count': 6, 'entry_percentile_rank': 35}]",[],1,1
