event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,66,66,1560764,1564234,1560765,20,0,1000,0,0,5
2,37,103,9252755,9253668,5021683,90,15,1001,1,0,0
3,69,168,455327,455613,2090471,5,44,1003,2,4,4
4,79,247,1379773,1380624,1067263,15,44,1005,1,0,8
5,47,294,3833414,3837058,1028162,35,44,1009,0,0,9
6,72,366,892742,893469,540317,10,21,1009,1,0,5
7,69,435,3680658,3682944,578749,35,21,1010,0,0,6
8,90,525,155181,155249,179173,5,2,1013,3,0,12
9,50,575,4455546,4457140,180301,40,2,1018,0,0,3
10,72,647,3868576,3870208,212359,35,2,1023,0,0,5
11,57,704,449046,449745,87060,5,2,1026,0,0,6
12,57,761,1015789,1015990,41660,10,5,1028,3,0,26
13,75,836,34885,35512,5317,1,5,1033,0,0,4
14,72,908,2539974,2541367,5465,25,5,1037,0,0,5
15,75,983,434964,435155,1511,5,0,1045,2,0,0
16,94,1077,178589,178776,450,5,0,1044,0,0,11
17,78,1155,3644326,3645746,718,30,1,1052,1,0,22
18,40,1195,8220453,8221673,1350,70,13,1054,1,0,3
19,32,1227,10315509,10317200,2611,85,10,1056,1,0,30
20,67,1294,441499,441998,1084,5,5,1058,1,0,13
21,64,1358,1450425,1451501,681,15,1,1054,1,0,9
22,46,1404,3599650,3601229,562,30,26,1054,1,0,17
23,40,1444,8256330,8257495,617,65,40,1055,2,0,9
24,59,1503,5002371,5002573,1053,40,2,1055,4,0,14
25,87,1590,163724,164146,394,5,2,1060,0,0,6
26,74,1660,1867608,1867781,415,15,0,1061,3,4,8
27,35,1695,10972915,10975007,940,90,0,1062,0,0,11
28,74,1769,1642194,1643448,1013,15,4,1062,2,0,2
29,61,1830,4427975,4430062,1235,35,4,1061,0,0,6
30,56,1886,1627681,1630800,1334,15,4,1063,0,0,15
31,72,1958,187367,187569,682,5,0,1059,3,0,6
32,58,2016,2553534,2562918,763,20,22,1045,0,0,12
33,134,2150,42342,45069,265,1,47,1042,1,0,0
34,58,2208,1185939,1190706,301,10,47,1042,0,0,6
35,56,2264,4156291,4161849,305,35,47,1044,0,0,16
36,77,2341,4020080,4021465,418,35,4,1047,2,0,23
37,32,2373,3658329,3659905,309,30,7,1050,1,0,2
