id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
612857,75,BlockedShot,0.6959999847412109,0.6170000076293946,0.015996936708688736,Nico O&#039;Reilly,a,11592,OpenPlay,2024,LeftFoot,26816,Ipswich,Manchester City,0,6,2025-01-19 16:30:00,Jéremy Doku,Pass
625150,54,BlockedShot,0.8669999694824219,0.5659999847412109,0.12164574861526489,Nico O&#039;Reilly,h,11592,OpenPlay,2024,LeftFoot,26898,Manchester City,Leicester,2,0,2025-04-02 19:45:00,Jack Grealish,Pass
626915,59,MissedShots,0.8640000152587891,0.5509999847412109,0.013253279961645603,Nico O&#039;Reilly,h,11592,OpenPlay,2024,Head,26917,Manchester City,Crystal Palace,5,2,2025-04-12 11:30:00,,Rebound
626916,78,Goal,0.84,0.5220000076293946,0.07612483948469162,Nico O&#039;Reilly,h,11592,OpenPlay,2024,LeftFoot,26917,Manchester City,Crystal Palace,5,2,2025-04-12 11:30:00,,None
628603,83,Goal,0.965,0.49400001525878906,0.7156920433044434,Nico O&#039;Reilly,a,11592,OpenPlay,2024,LeftFoot,26925,Everton,Manchester City,0,2,2025-04-19 14:00:00,Matheus Nunes,Pass
629592,55,MissedShots,0.8959999847412109,0.6730000305175782,0.05604762211441994,Nico O&#039;Reilly,h,11592,OpenPlay,2024,LeftFoot,26937,Manchester City,Aston Villa,2,1,2025-04-22 19:00:00,,None
631160,10,MissedShots,0.8880000305175781,0.57,0.018717050552368164,Nico O&#039;Reilly,h,11592,SetPiece,2024,Head,26942,Manchester City,Wolverhampton Wanderers,1,0,2025-05-02 19:00:00,Ilkay Gündogan,Aerial
631166,32,SavedShot,0.9230000305175782,0.675,0.07918990403413773,Nico O&#039;Reilly,h,11592,OpenPlay,2024,LeftFoot,26942,Manchester City,Wolverhampton Wanderers,1,0,2025-05-02 19:00:00,Jéremy Doku,Pass
640758,76,BlockedShot,0.6980000305175781,0.5170000076293946,0.013379187323153019,Nico O&#039;Reilly,a,11592,OpenPlay,2025,LeftFoot,28805,Brighton,Manchester City,2,1,2025-08-31 13:00:00,Jéremy Doku,Pass
642428,38,MissedShots,0.8,0.5770000076293945,0.05417587235569954,Nico O&#039;Reilly,h,11592,OpenPlay,2025,RightFoot,28817,Manchester City,Manchester United,3,0,2025-09-14 15:30:00,Tijjani Reijnders,Pass
644758,10,BlockedShot,0.7680000305175781,0.685,0.011042925529181957,Nico O&#039;Reilly,h,11592,OpenPlay,2025,LeftFoot,28833,Manchester City,Burnley,5,1,2025-09-27 14:00:00,,Aerial
647625,10,MissedShots,0.755,0.7090000152587891,0.017277205362915993,Nico O&#039;Reilly,h,11592,OpenPlay,2025,LeftFoot,28853,Manchester City,Everton,2,0,2025-10-18 14:00:00,Nico González,Pass
647637,47,BlockedShot,0.94,0.6559999847412109,0.08970959484577179,Nico O&#039;Reilly,h,11592,OpenPlay,2025,LeftFoot,28853,Manchester City,Everton,2,0,2025-10-18 14:00:00,Jéremy Doku,Pass
647644,79,MissedShots,0.9369999694824219,0.5120000076293946,0.13809417188167572,Nico O&#039;Reilly,h,11592,OpenPlay,2025,Head,28853,Manchester City,Everton,2,0,2025-10-18 14:00:00,Sávio,Cross
649515,79,BlockedShot,0.93,0.515,0.11110709607601166,Nico O&#039;Reilly,a,11592,OpenPlay,2025,Head,28860,Aston Villa,Manchester City,1,0,2025-10-26 13:00:00,Jéremy Doku,Cross
651637,33,BlockedShot,0.9580000305175781,0.6780000305175782,0.497580349445343,Nico O&#039;Reilly,h,11592,OpenPlay,2025,LeftFoot,28873,Manchester City,Bournemouth,3,1,2025-11-02 16:30:00,Jéremy Doku,TakeOn
651646,59,Goal,0.8680000305175781,0.610999984741211,0.09795011579990387,Nico O&#039;Reilly,h,11592,OpenPlay,2025,LeftFoot,28873,Manchester City,Bournemouth,3,1,2025-11-02 16:30:00,Phil Foden,Pass
