h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,3.21449,1.17776,3.21449,1.17776,"{'att': 282, 'def': 17}","{'att': 315, 'def': 19}",8,7,2,0,2.556,w,2023-08-19 13:30:00,1,0,0,3,2.0367300000000004
a,2.26952,0.64301,2.26952,0.64301,"{'att': 264, 'def': 26}","{'att': 280, 'def': 21}",7,7,2,1,2.6195000000000004,w,2023-08-26 13:30:00,1,0,0,3,1.6265100000000001
a,1.4154,1.78689,1.4154,1.78689,"{'att': 198, 'def': 15}","{'att': 326, 'def': 12}",11,4,1,3,1.0699999999999998,l,2023-09-02 13:30:00,0,0,1,0,-0.3714900000000001
h,0.566932,1.56941,0.566932,1.56941,"{'att': 321, 'def': 17}","{'att': 239, 'def': 24}",4,3,2,1,0.5829,w,2023-09-16 13:30:00,1,0,0,3,-1.002478
a,0.343309,2.16482,0.343309,2.16482,"{'att': 352, 'def': 16}","{'att': 186, 'def': 27}",2,10,0,1,0.2321,l,2023-09-23 13:30:00,0,0,1,0,-1.821511
h,2.77737,1.09205,1.88018,1.09205,"{'att': 252, 'def': 25}","{'att': 293, 'def': 17}",14,3,2,0,2.5407,w,2023-09-30 13:30:00,1,0,0,3,0.78813
a,1.06355,3.02575,1.06355,2.26797,"{'att': 324, 'def': 20}","{'att': 212, 'def': 26}",3,12,1,3,0.2198,l,2023-10-07 13:30:00,0,0,1,0,-1.20442
h,1.3318,2.27695,1.3318,2.27695,"{'att': 374, 'def': 26}","{'att': 254, 'def': 19}",7,10,1,2,0.7427,l,2023-10-21 13:30:00,0,0,1,0,-0.9451499999999997
a,1.25516,1.59374,0.497379,1.59374,"{'att': 203, 'def': 16}","{'att': 318, 'def': 19}",6,5,2,3,1.0528,l,2023-10-28 13:30:00,0,0,1,0,-1.096361
h,1.81371,1.40324,1.81371,1.40324,"{'att': 298, 'def': 19}","{'att': 300, 'def': 17}",12,4,2,2,1.7129999999999999,d,2023-11-05 14:30:00,0,1,0,1,0.4104699999999999
a,0.500797,2.094,0.500797,2.094,"{'att': 322, 'def': 39}","{'att': 352, 'def': 15}",3,8,0,4,0.3245,l,2023-11-10 19:30:00,0,0,1,0,-1.593203
h,0.634004,2.90646,0.634004,2.90646,"{'att': 326, 'def': 26}","{'att': 178, 'def': 21}",9,15,2,1,0.205,w,2023-11-25 14:30:00,1,0,0,3,-2.272456
a,1.03452,2.07603,1.03452,2.07603,"{'att': 193, 'def': 18}","{'att': 254, 'def': 21}",5,7,1,3,0.6663,l,2023-12-02 14:30:00,0,0,1,0,-1.0415099999999997
h,1.32934,0.511263,1.32934,0.511263,"{'att': 231, 'def': 25}","{'att': 359, 'def': 13}",10,6,0,1,2.1048999999999998,l,2023-12-09 14:30:00,0,0,1,0,0.8180769999999999
a,0.587028,0.942093,0.587028,0.942093,"{'att': 319, 'def': 13}","{'att': 168, 'def': 25}",4,9,1,0,0.9499,w,2023-12-16 14:30:00,1,0,0,3,-0.35506499999999996
h,0.313193,3.15053,0.313193,3.15053,"{'att': 390, 'def': 29}","{'att': 266, 'def': 19}",6,7,1,2,0.0513,l,2023-12-20 19:30:00,0,0,1,0,-2.8373369999999998
a,0.419404,0.366084,0.419404,0.366084,"{'att': 259, 'def': 18}","{'att': 245, 'def': 30}",1,3,1,1,1.2818,d,2024-01-13 14:30:00,0,1,0,1,0.05331999999999998
a,1.22104,1.19211,1.22104,1.19211,"{'att': 277, 'def': 19}","{'att': 266, 'def': 20}",10,2,1,1,1.3239999999999998,d,2024-01-20 14:30:00,0,1,0,1,0.0289299999999999
h,2.13999,0.365929,2.13999,0.365929,"{'att': 210, 'def': 27}","{'att': 241, 'def': 16}",8,2,1,1,2.6583,d,2024-01-27 14:30:00,0,1,0,1,1.774061
h,1.60418,1.93269,0.846404,1.93269,"{'att': 245, 'def': 14}","{'att': 185, 'def': 26}",11,12,2,2,1.1809,d,2024-02-04 14:30:00,0,1,0,1,-1.0862859999999999
a,1.08099,0.575454,1.08099,0.575454,"{'att': 191, 'def': 19}","{'att': 223, 'def': 17}",9,4,0,1,1.7767000000000002,l,2024-02-10 14:30:00,0,0,1,0,0.5055359999999999
h,2.11967,1.21109,2.11967,1.21109,"{'att': 396, 'def': 38}","{'att': 149, 'def': 11}",4,4,1,1,2.1189,d,2024-02-17 14:30:00,0,1,0,1,0.9085800000000002
a,1.18165,1.53623,1.18165,1.53623,"{'att': 313, 'def': 21}","{'att': 193, 'def': 19}",7,8,2,2,1.093,d,2024-02-25 14:30:00,0,1,0,1,-0.3545799999999999
h,0.964288,1.04058,0.964288,0.282803,"{'att': 403, 'def': 30}","{'att': 230, 'def': 19}",5,3,2,3,1.2077,l,2024-03-02 17:30:00,0,0,1,0,0.681485
a,0.354851,2.09982,0.354851,2.09982,"{'att': 304, 'def': 6}","{'att': 150, 'def': 16}",5,16,0,2,0.2133,l,2024-03-10 18:30:00,0,0,1,0,-1.7449689999999998
