name,time,event
bboost,2025-09-19T06:25:43.359089Z,5
3xc,2025-09-22T06:12:41.262100Z,6
wildcard,2025-10-25T15:48:07.341521Z,10
freehit,2025-12-06T02:56:22.056608Z,15
3xc,2026-02-10T15:21:55.587418Z,26
freehit,2026-03-18T10:52:40.864599Z,31
bboost,2026-04-12T16:34:10.842559Z,33
wildcard,2026-04-20T14:59:01.632989Z,34
