id,name,short_name,created,closed,rank,max_entries,league_type,scoring,admin_entry,start_event,entry_can_leave,entry_can_admin,entry_can_invite,has_cup,cup_league,cup_qualified,rank_count,entry_percentile_rank,active_phases,featured_entry_ids,entry_rank,entry_last_rank
1,Arsenal,team-1,2025-07-20T23:14:28.319976Z,False,,,s,c,,1,False,False,False,True,2849439.0,True,1289497,1,"[{'phase': 1, 'rank': 75, 'last_rank': 61, 'rank_sort': 75, 'total': 2362, 'league_id': 1, 'rank_count': 1289497, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 165480, 'last_rank': 83567, 'rank_sort': 165971, 'total': 175, 'league_id': 1, 'rank_count': 1289497, 'entry_percentile_rank': 15}]",[],75,61
232,Thailand,region-212,2025-07-20T23:14:32.480431Z,False,,,s,c,,1,False,False,False,True,2872806.0,True,135968,1,"[{'phase': 1, 'rank': 21, 'last_rank': 19, 'rank_sort': 21, 'total': 2362, 'league_id': 232, 'rank_count': 135968, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 14602, 'last_rank': 6340, 'rank_sort': 14634, 'total': 175, 'league_id': 232, 'rank_count': 135968, 'entry_percentile_rank': 15}]",[],21,19
276,Gameweek 1,event-1,2025-07-20T23:14:33.264422Z,False,,,s,c,,1,False,False,False,False,,,9447133,1,"[{'phase': 1, 'rank': 534, 'last_rank': 382, 'rank_sort': 535, 'total': 2362, 'league_id': 276, 'rank_count': 9447133, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 1398839, 'last_rank': 579690, 'rank_sort': 1403819, 'total': 175, 'league_id': 276, 'rank_count': 9424753, 'entry_percentile_rank': 15}]",[],534,382
314,Overall,overall,2025-07-20T23:14:33.933835Z,False,,,s,c,,1,False,False,False,True,2815434.0,True,12983980,1,"[{'phase': 1, 'rank': 534, 'last_rank': 382, 'rank_sort': 535, 'total': 2362, 'league_id': 314, 'rank_count': 12983980, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 1583666, 'last_rank': 675900, 'rank_sort': 1588646, 'total': 175, 'league_id': 314, 'rank_count': 12983975, 'entry_percentile_rank': 15}]",[],534,382
319,Monomax League,brd-truevisions,2025-07-20T23:14:34.024978Z,False,,,s,c,,1,False,False,False,True,2872809.0,True,142524,1,"[{'phase': 1, 'rank': 22, 'last_rank': 19, 'rank_sort': 22, 'total': 2362, 'league_id': 319, 'rank_count': 142524, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 15107, 'last_rank': 6553, 'rank_sort': 15140, 'total': 175, 'league_id': 319, 'rank_count': 142524, 'entry_percentile_rank': 15}]",[],22,19
333,Second Chance,sc,2025-07-20T23:14:34.276586Z,False,,,s,c,,21,False,False,False,False,,,12983978,1,"[{'phase': 1, 'rank': 13534, 'last_rank': 7773, 'rank_sort': 13552, 'total': 1102, 'league_id': 333, 'rank_count': 12983978, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 1583666, 'last_rank': 675900, 'rank_sort': 1588646, 'total': 175, 'league_id': 333, 'rank_count': 12983975, 'entry_percentile_rank': 15}]",[],13534,7773
335,Top 10% 24/25 League,top-10%,2025-07-20T23:14:34.311517Z,False,,,s,c,,1,False,False,False,True,2849447.0,True,1062651,1,"[{'phase': 1, 'rank': 304, 'last_rank': 214, 'rank_sort': 305, 'total': 2362, 'league_id': 335, 'rank_count': 1062651, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 263424, 'last_rank': 104355, 'rank_sort': 265208, 'total': 175, 'league_id': 335, 'rank_count': 1062617, 'entry_percentile_rank': 25}]",[],304,214
24868,FPL Pod,,2025-07-21T12:30:37.484102Z,False,,,x,c,123.0,1,False,False,False,True,2879789.0,True,84187,1,"[{'phase': 1, 'rank': 25, 'last_rank': 17, 'rank_sort': 25, 'total': 2362, 'league_id': 24868, 'rank_count': 84187, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 21372, 'last_rank': 9236, 'rank_sort': 21533, 'total': 175, 'league_id': 24868, 'rank_count': 84187, 'entry_percentile_rank': 30}]",[],25,17
65171,Pro league 300/month,,2025-07-21T14:31:03.800464Z,False,,,x,c,364973.0,1,False,False,False,True,3626588.0,True,5,20,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2362, 'league_id': 65171, 'rank_count': 5, 'entry_percentile_rank': 20}, {'phase': 11, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 175, 'league_id': 65171, 'rank_count': 5, 'entry_percentile_rank': 20}]",[],1,1
397673,YE Thailand,,2025-07-26T03:22:33.531985Z,False,,,x,c,2084697.0,1,False,False,False,True,3064258.0,True,17,10,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2362, 'league_id': 397673, 'rank_count': 17, 'entry_percentile_rank': 10}, {'phase': 11, 'rank': 7, 'last_rank': 4, 'rank_sort': 7, 'total': 175, 'league_id': 397673, 'rank_count': 17, 'entry_percentile_rank': 45}]",[],1,1
