event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,61,61,2607688,2646915,2607687,30,0,1000,0,0,9
2,64,125,1689386,1699298,1083964,20,0,1000,0,0,4
3,44,169,7062934,7076156,1884806,65,0,1000,1,0,2
4,73,242,2854813,2861249,1419466,25,19,1001,2,0,5
5,69,311,80045,81508,330306,1,19,1004,0,0,0
6,76,387,514374,518734,136977,5,29,1005,1,0,11
7,81,468,1077233,1082160,76342,10,15,1005,2,0,7
8,69,537,2412978,2423854,82214,20,23,1010,1,0,12
9,31,568,11275031,11280635,264061,95,23,1012,1,0,3
10,63,631,7088983,7104435,456868,60,2,1014,0,0,8
11,60,691,286838,289300,183661,5,30,1018,1,0,12
12,55,746,1165188,1172022,99695,10,30,1023,0,0,7
13,43,789,2939366,2950902,108042,25,28,1026,1,0,5
14,78,867,1394403,1398652,72993,15,34,1027,2,0,5
15,69,936,847472,852487,34730,10,34,1032,0,0,6
16,69,1005,3485884,3490719,54483,30,39,1032,3,0,13
17,85,1090,1937722,1946847,47276,20,39,1033,0,0,4
18,58,1148,1472608,1477424,26786,15,20,1036,1,0,12
19,40,1188,6636524,6646331,27937,55,39,1031,2,0,13
20,72,1260,172602,175004,9457,5,39,1033,0,0,5
21,49,1309,6387313,6394037,14532,55,49,1034,2,0,11
22,42,1351,5393205,5408740,14412,45,26,1039,1,0,19
23,44,1395,6294416,6308425,12897,50,27,1041,1,0,8
24,65,1460,2745850,2754467,12840,25,19,1044,1,0,3
25,110,1570,1884,1903,1368,1,13,1048,2,0,12
26,75,1645,1633978,1639257,1068,15,16,1045,2,0,8
27,48,1693,4731004,4761169,1050,40,16,1048,0,0,10
28,69,1762,2583852,2590884,1518,25,31,1049,2,0,2
29,67,1829,3107063,3114322,1294,25,35,1046,1,0,4
30,74,1903,60485,61218,503,1,44,1044,1,0,11
31,68,1971,381422,390218,322,5,44,1046,0,0,10
32,72,2043,413720,416188,169,5,0,1047,1,0,15
33,97,2136,1269849,1272360,607,10,6,1048,2,4,0
34,51,2187,2241654,2256662,991,20,18,1045,0,0,0
35,69,2256,841838,850917,485,10,18,1051,0,0,9
36,86,2342,1910827,1918176,382,15,29,1055,1,0,13
37,20,2362,7914160,7919689,534,65,14,1057,2,0,26
