event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,55,55,4223904,4236434,4223898,45,0,1000,0,0,7
2,43,98,7829949,7832147,6033993,75,0,1001,1,0,12
3,70,168,367887,368233,2037157,5,34,1004,1,0,14
4,49,217,10090858,10091872,4319827,90,23,1006,1,0,20
5,52,269,2254862,2257014,3234554,20,18,1009,1,0,11
6,63,332,2258593,2259544,2265723,20,12,1010,1,0,9
7,64,396,5109112,5111642,2459387,45,4,1014,0,0,7
8,104,500,10828,10886,638601,1,4,1018,1,0,0
9,71,571,374695,375175,219841,5,4,1017,0,0,10
10,83,654,1107985,1109607,144809,10,1,1023,1,0,8
11,42,696,4434653,4436656,140105,40,16,1029,2,0,20
12,47,743,3010992,3013790,118866,25,30,1036,1,0,13
13,41,784,3381799,3384767,139739,30,30,1041,0,0,8
14,67,851,4305634,4307737,162689,35,15,1040,2,0,3
15,50,901,5739464,5743258,199080,50,14,1043,1,0,9
16,85,986,698978,700436,134949,10,11,1040,5,0,12
17,87,1073,1594823,1596430,108382,15,11,1043,0,0,1
18,54,1127,2428247,2429567,78972,20,0,1046,1,0,25
19,37,1164,7735005,7740137,92463,65,0,1045,0,0,19
20,73,1237,166435,166701,33222,5,1,1047,2,0,6
21,49,1286,6339368,6341790,48025,50,4,1046,1,0,12
22,63,1349,341958,342092,16232,5,0,1047,1,0,19
23,54,1403,2442272,2443584,8386,20,35,1050,1,0,4
24,79,1482,326631,327329,3854,5,16,1053,1,0,7
25,80,1562,510792,512478,2292,5,16,1056,0,0,7
26,55,1617,7959897,7961131,5303,65,3,1056,2,0,17
27,40,1657,8825561,8831511,8061,70,3,1057,0,0,13
28,78,1735,1054075,1055812,6849,10,27,1056,2,0,3
29,64,1799,3658307,3661414,6631,30,27,1056,0,0,10
30,84,1883,5333,5347,1566,1,24,1055,1,0,10
31,65,1948,771671,773239,1198,10,33,1058,2,0,-1
32,64,2012,1256408,1259301,917,10,18,1054,0,0,10
33,130,2142,90369,90829,415,1,18,1056,0,0,0
34,67,2209,383348,385557,278,5,18,1057,0,0,10
35,59,2268,3391075,3392071,246,30,21,1061,2,0,21
36,79,2347,3481155,3482933,291,30,8,1064,1,0,6
37,28,2375,4906980,4909104,265,40,15,1067,1,0,13
