event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,60,60,2856515,3107919,2856514,35,0,1000,0,0,10
2,45,105,7253639,7342680,4597318,70,0,1000,1,0,8
3,68,169,537754,553247,1961978,5,1,1001,2,4,8
4,78,247,1475616,1548906,1045377,15,1,1002,0,0,12
5,61,308,465198,503037,411122,5,1,1003,0,0,8
6,61,369,2671597,2710049,449636,25,1,1005,1,0,18
7,82,451,953563,962098,245399,10,1,1007,3,0,2
8,74,525,1302642,1356860,177102,15,1,1011,0,0,15
9,47,572,5680458,5713381,215274,50,36,1014,2,0,3
10,88,660,473917,492982,106315,5,35,1018,1,0,5
11,45,705,2845634,3006999,84148,25,35,1022,0,0,2
12,51,756,1864451,1949080,56074,20,35,1023,0,0,5
13,41,797,3652020,3688895,71637,30,59,1020,2,0,1
14,80,877,955169,1015666,41712,10,0,1020,0,0,5
15,81,958,181979,185566,8831,5,0,1019,1,0,0
16,78,1036,1518574,1529980,9074,15,1,1026,2,0,5
17,100,1136,348428,358801,2979,5,3,1029,2,0,4
18,45,1181,6018493,6042066,3749,50,3,1025,3,0,15
19,35,1216,8721880,8949834,5568,70,3,1026,0,0,14
20,42,1258,5953665,6139759,10732,50,3,1027,0,0,24
21,48,1306,6715654,6756185,17252,55,8,1026,1,0,14
22,36,1342,8667713,8722116,23389,70,10,1026,2,0,20
23,46,1388,5376794,5437342,19064,45,0,1029,1,0,14
24,55,1443,6582801,6622461,31366,55,6,1027,2,0,15
25,76,1519,1070984,1102068,23877,10,2,1029,1,0,2
26,68,1587,3341773,3383517,24676,30,0,1031,1,0,13
27,46,1633,5681550,5928127,26358,45,0,1032,0,0,19
28,67,1700,3020199,3047784,34693,25,10,1033,2,0,5
29,67,1767,3107063,3136531,29977,25,2,1030,1,0,18
30,75,1842,48041,50296,13284,1,5,1028,1,0,0
31,54,1896,2601353,2704784,16653,25,5,1031,0,0,0
32,82,1978,67039,69247,5627,1,1,1030,1,0,8
33,99,2077,1092029,1121347,10646,10,1,1031,0,0,9
34,71,2148,182941,214692,6557,5,22,1023,0,0,0
35,63,2211,2165739,2183253,4776,20,0,1029,2,0,4
36,102,2313,197599,205348,1842,5,6,1025,1,0,15
37,38,2351,2075627,2176965,973,20,6,1027,0,0,15
