id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
369120,94,MissedShots,0.85,0.7,0.05835559964179993,Felice D&#039;Amico,h,8492,OpenPlay,2019,RightFoot,13382,Sampdoria,SPAL 2013,3,0,2020-07-05 17:30:00,Kristoffer Askildsen,Pass
