element_in,element_in_cost,element_out,element_out_cost,entry,event,time
257,52,72,51,202520,36,2026-05-09T07:29:47.095198Z
666,89,249,75,202520,36,2026-05-09T07:29:47.094705Z
16,99,235,103,202520,36,2026-05-09T07:29:47.089160Z
730,53,597,63,202520,34,2026-04-24T15:29:28.173819Z
21,72,299,62,202520,34,2026-04-24T15:29:28.173537Z
450,80,21,72,202520,34,2026-04-24T13:32:31.192644Z
568,51,291,57,202520,34,2026-04-24T11:47:14.156602Z
440,46,568,51,202520,34,2026-04-22T13:40:02.294989Z
329,60,717,65,202520,34,2026-04-22T13:40:02.294765Z
597,63,338,53,202520,34,2026-04-22T13:40:02.294351Z
338,53,311,50,202520,34,2026-04-21T06:10:22.984191Z
369,39,367,41,202520,34,2026-04-21T06:10:22.983977Z
1,60,670,48,202520,34,2026-04-21T06:10:22.983758Z
373,62,6,61,202520,34,2026-04-21T06:10:22.983494Z
21,72,119,85,202520,34,2026-04-21T06:10:22.983105Z
694,45,440,46,202520,34,2026-04-19T06:41:58.157641Z
717,65,84,54,202520,34,2026-04-19T06:40:58.790115Z
568,51,72,51,202520,34,2026-04-19T06:40:58.789918Z
291,57,77,42,202520,34,2026-04-19T06:40:58.789716Z
440,46,411,50,202520,34,2026-04-19T06:40:58.789516Z
367,41,341,39,202520,34,2026-04-19T06:40:58.789306Z
670,48,139,45,202520,34,2026-04-19T06:40:58.789048Z
6,61,151,45,202520,34,2026-04-19T06:40:58.788847Z
299,62,82,82,202520,34,2026-04-19T06:40:58.788648Z
119,85,783,55,202520,34,2026-04-19T06:40:58.788450Z
381,140,235,105,202520,34,2026-04-19T06:40:58.788240Z
311,50,249,77,202520,34,2026-04-19T06:40:58.787989Z
596,72,691,56,202520,34,2026-04-19T06:40:58.787771Z
624,77,430,144,202520,34,2026-04-19T06:40:58.787522Z
139,45,220,48,202520,32,2026-04-10T15:54:49.241029Z
691,56,178,61,202520,32,2026-04-10T15:54:49.240754Z
220,48,139,45,202520,32,2026-04-08T15:08:57.032030Z
151,45,694,42,202520,32,2026-04-08T15:08:57.031806Z
84,54,329,58,202520,32,2026-04-08T15:08:57.031494Z
72,51,684,50,202520,32,2026-04-08T15:02:18.431442Z
139,45,1,60,202520,32,2026-04-08T15:02:18.431238Z
77,42,8,63,202520,32,2026-04-08T15:02:18.431028Z
341,39,470,40,202520,32,2026-04-08T15:02:18.430778Z
235,106,485,73,202520,32,2026-04-08T15:02:18.430423Z
249,78,136,72,202520,32,2026-04-04T16:43:02.100421Z
82,82,235,106,202520,32,2026-04-04T16:31:53.100448Z
783,55,119,85,202520,32,2026-04-04T16:31:53.100174Z
430,144,249,78,202520,32,2026-04-04T16:31:53.099829Z
1,60,670,48,202520,32,2026-03-23T01:18:19.754314Z
178,61,749,44,202520,32,2026-03-23T00:30:39.537798Z
249,78,661,92,202520,32,2026-03-23T00:30:39.537367Z
411,50,317,46,202520,32,2026-03-23T00:30:39.529096Z
661,92,430,144,202520,31,2026-03-20T16:29:52.340325Z
485,73,21,73,202520,31,2026-03-20T16:29:52.340012Z
235,106,82,81,202520,31,2026-03-20T16:29:52.335147Z
684,50,256,58,202520,31,2026-03-19T01:18:47.677567Z
136,71,249,76,202520,28,2026-02-27T15:47:30.580225Z
82,80,237,66,202520,28,2026-02-24T00:33:16.338878Z
256,58,151,44,202520,26,2026-02-10T15:35:16.445621Z
249,75,136,68,202520,26,2026-02-08T01:17:40.088562Z
21,75,16,100,202520,25,2026-02-04T01:20:03.562762Z
