season_name,total_points,rank
2015/16,1670,2327801
2016/17,1943,902985
2017/18,2112,426200
2018/19,2017,1676263
2019/20,2025,1619593
2020/21,2183,1027421
2021/22,1985,2931295
2022/23,2507,150899
2023/24,2523,44573
2024/25,2497,133637
