event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,72,72,728920,778341,728920,10,0,1000,0,0,5
2,69,141,1004320,1024784,184579,10,18,999,1,0,11
3,54,195,3195771,3241807,192811,30,18,1003,0,0,15
4,82,277,932199,940660,88212,10,25,1007,2,0,7
5,56,333,1139004,1178329,49138,10,25,1012,0,0,3
6,67,400,1649721,1666199,49132,15,47,1014,2,0,4
7,93,493,118346,121803,9131,1,35,1013,1,0,6
8,76,569,1078960,1094693,6255,10,6,1022,1,0,3
9,38,607,9143111,9177478,21206,75,5,1024,1,0,12
10,99,706,44198,45426,3958,1,6,1024,1,0,6
11,37,743,6878469,6930578,5560,60,5,1027,1,0,7
12,55,798,1165188,1188885,2660,10,5,1028,0,0,7
13,64,862,225276,234521,593,5,5,1027,0,0,0
14,60,922,6292380,6348534,1888,55,0,1021,0,0,5
15,65,983,1492917,1497382,1511,15,6,1024,3,4,20
16,80,1063,1218261,1223666,1417,10,9,1036,2,0,4
17,88,1151,1523820,1539026,997,15,8,1043,2,0,12
18,49,1200,4208953,4235944,960,35,20,1043,2,0,8
19,57,1257,892736,898049,310,10,24,1043,2,0,0
20,63,1320,799536,811840,182,10,16,1043,1,0,10
21,44,1364,8149643,8166212,465,65,17,1042,1,0,24
22,41,1405,5573820,5667260,545,45,17,1042,0,0,25
23,61,1466,1028684,1032980,140,10,20,1045,2,0,10
24,62,1528,3740290,3765281,183,30,10,1044,1,0,3
25,66,1594,3659569,3736129,301,30,10,1046,0,0,5
26,68,1662,3387297,3405546,369,30,2,1041,2,0,4
27,65,1727,640630,645708,121,5,4,1036,1,0,21
28,71,1798,2142961,2162839,172,20,8,1038,1,0,5
29,72,1870,2060932,2076492,121,20,4,1039,1,0,2
30,50,1920,3338800,3417544,187,30,4,1043,0,0,21
31,57,1977,2138441,2156250,241,20,99,1043,2,0,-1
32,56,2033,3179668,3263561,288,25,33,1032,0,0,11
33,110,2143,520222,531731,388,5,33,1034,0,0,0
34,75,2218,82762,90834,165,1,33,1033,0,0,4
35,67,2285,1252898,1266869,87,10,51,1036,1,0,15
36,81,2366,3031146,3050609,101,25,16,1039,2,0,5
37,26,2392,5605221,5628455,100,45,2,1040,1,0,13
