name,time,event
3xc,2025-11-29T12:51:22.017204Z,13
wildcard,2025-12-02T13:19:36.952004Z,14
bboost,2025-12-06T10:32:22.625983Z,15
freehit,2025-12-13T08:55:44.716785Z,16
3xc,2026-02-10T17:51:22.596435Z,26
wildcard,2026-04-10T11:24:40.090568Z,32
bboost,2026-04-18T09:31:50.621018Z,33
freehit,2026-04-22T16:10:43.726218Z,34
