element_in,element_in_cost,element_out,element_out_cost,entry,event,time
666,90,691,57,5613201,37,2026-05-15T10:19:42.829039Z
21,72,515,75,5613201,36,2026-05-08T09:54:30.449635Z
5,72,77,41,5613201,35,2026-05-01T13:25:35.810400Z
64,87,691,56,5613201,34,2026-04-24T12:16:30.008264Z
624,77,178,63,5613201,34,2026-04-24T12:16:30.008068Z
730,53,430,145,5613201,34,2026-04-24T12:16:30.007879Z
21,72,698,55,5613201,34,2026-04-24T12:16:30.007661Z
381,140,82,82,5613201,34,2026-04-24T12:16:30.007403Z
568,51,77,41,5613201,34,2026-04-24T12:16:30.007208Z
694,46,151,46,5613201,34,2026-04-24T12:16:30.007009Z
373,62,260,51,5613201,34,2026-04-24T12:16:30.006800Z
5,71,72,52,5613201,34,2026-04-24T12:16:30.006573Z
369,39,502,46,5613201,34,2026-04-24T12:16:30.006290Z
670,48,67,46,5613201,34,2026-04-24T12:16:30.005955Z
691,56,624,76,5613201,33,2026-04-18T08:03:00.378986Z
178,63,136,67,5613201,33,2026-04-18T08:03:00.378784Z
430,145,661,92,5613201,33,2026-04-18T08:03:00.378582Z
698,55,329,59,5613201,33,2026-04-18T08:03:00.378334Z
83,59,21,68,5613201,33,2026-04-18T08:03:00.378128Z
515,74,387,69,5613201,33,2026-04-18T08:03:00.377918Z
82,82,485,73,5613201,33,2026-04-18T08:03:00.377704Z
447,37,348,39,5613201,33,2026-04-18T08:03:00.377478Z
151,46,373,63,5613201,33,2026-04-18T08:03:00.377220Z
72,52,5,69,5613201,33,2026-04-18T08:03:00.377005Z
502,46,470,40,5613201,33,2026-04-18T08:03:00.376782Z
67,46,1,59,5613201,33,2026-04-18T08:03:00.376483Z
624,76,249,77,5613201,32,2026-04-09T14:46:52.665209Z
485,73,82,78,5613201,31,2026-03-20T11:08:09.067856Z
373,63,226,55,5613201,31,2026-03-20T11:08:09.067474Z
661,92,430,142,5613201,31,2026-03-20T11:08:09.063178Z
387,68,237,68,5613201,28,2026-02-27T09:36:35.718029Z
77,41,694,44,5613201,28,2026-02-27T09:36:35.711854Z
249,76,714,70,5613201,26,2026-02-09T22:56:42.507339Z
237,68,488,71,5613201,25,2026-02-05T13:06:23.374427Z
1,59,253,50,5613201,24,2026-01-30T13:44:54.179056Z
449,92,414,84,5613201,23,2026-01-23T13:45:40.561394Z
226,56,72,47,5613201,23,2026-01-23T13:45:40.553996Z
5,67,441,41,5613201,22,2026-01-16T16:33:11.882820Z
329,59,16,102,5613201,22,2026-01-16T16:33:11.873407Z
488,71,455,59,5613201,21,2026-01-06T08:04:07.771912Z
714,73,661,89,5613201,21,2026-01-06T08:04:07.765555Z
441,41,74,45,5613201,19,2025-12-29T14:15:06.762833Z
661,89,252,42,5613201,18,2025-12-25T18:29:28.683510Z
455,59,449,92,5613201,18,2025-12-25T18:29:28.675963Z
694,42,725,54,5613201,17,2025-12-19T12:19:37.157064Z
252,42,249,73,5613201,16,2025-12-12T11:30:25.590096Z
16,102,419,66,5613201,16,2025-12-12T11:30:25.589745Z
449,91,119,82,5613201,16,2025-12-12T11:30:25.589370Z
260,52,8,64,5613201,16,2025-12-12T11:30:25.588930Z
725,54,256,58,5613201,16,2025-12-12T11:30:25.583034Z
414,83,267,65,5613201,15,2025-12-05T16:01:17.116565Z
502,47,253,50,5613201,14,2025-12-01T19:32:20.331596Z
505,52,72,48,5613201,14,2025-12-01T19:32:20.331334Z
466,58,136,64,5613201,14,2025-12-01T19:32:20.331015Z
283,81,249,74,5613201,14,2025-12-01T19:32:20.330674Z
384,75,419,66,5613201,14,2025-12-01T19:32:20.330393Z
449,89,267,66,5613201,14,2025-12-01T19:32:20.330077Z
683,41,348,40,5613201,14,2025-12-01T19:32:20.329787Z
191,39,74,45,5613201,14,2025-12-01T19:32:20.329354Z
257,51,8,63,5613201,14,2025-12-01T19:32:20.328710Z
8,63,225,55,5613201,13,2025-11-28T09:10:22.493796Z
253,50,565,50,5613201,12,2025-11-20T15:49:14.628116Z
74,45,5,64,5613201,12,2025-11-20T15:49:14.621236Z
136,62,624,77,5613201,10,2025-10-31T09:12:48.459224Z
225,55,573,45,5613201,10,2025-10-31T09:12:48.458702Z
267,66,237,66,5613201,10,2025-10-31T09:12:48.451311Z
624,77,525,73,5613201,8,2025-10-17T09:42:11.230072Z
21,65,384,75,5613201,7,2025-10-03T16:11:58.506467Z
5,62,226,51,5613201,7,2025-10-03T16:11:58.500314Z
82,74,267,65,5613201,4,2025-09-12T17:13:06.295579Z
119,81,86,50,5613201,4,2025-09-12T17:13:06.295282Z
384,77,449,90,5613201,4,2025-09-12T17:13:06.295011Z
419,67,235,104,5613201,4,2025-09-12T17:13:06.294643Z
237,66,299,65,5613201,4,2025-09-12T17:13:06.294335Z
573,45,447,40,5613201,4,2025-09-12T17:13:06.294087Z
256,56,145,45,5613201,4,2025-09-12T17:13:06.293832Z
72,46,441,45,5613201,4,2025-09-12T17:13:06.293535Z
226,51,506,55,5613201,4,2025-09-12T17:13:06.293120Z
348,40,568,55,5613201,4,2025-09-12T17:13:06.292837Z
565,50,220,50,5613201,4,2025-09-12T17:13:06.292486Z
86,50,551,49,5613201,3,2025-08-28T07:33:46.452117Z
525,77,624,78,5613201,3,2025-08-28T07:33:46.443555Z
