event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,57,57,3654199,3821509,3654196,40,0,1000,0,0,5
2,50,107,5479611,5560746,4061232,55,0,999,0,0,7
3,63,170,1164700,1182891,1788369,15,0,999,2,0,2
4,79,249,1290624,1333119,901815,15,11,1000,0,0,10
5,53,302,1811822,1879672,613168,20,11,1006,0,0,8
6,56,358,3656170,3706046,797730,35,11,1009,0,0,19
7,87,445,408737,416595,336480,5,10,1008,2,0,5
8,72,517,1736206,1764448,273182,15,6,1013,1,0,10
9,55,572,2991032,3057762,206760,25,6,1016,0,0,27
10,86,658,727480,733257,116325,10,11,1020,3,0,8
11,46,704,2501797,2583800,87060,25,11,1023,0,0,11
12,43,747,4402754,4433746,95378,40,30,1027,2,0,8
13,34,781,6447431,6495731,163974,55,22,1029,1,0,4
14,78,859,1256467,1300133,109225,15,22,1028,0,0,12
15,53,912,4589322,4635303,119923,40,4,1031,1,0,10
16,78,990,1575399,1603921,112439,15,6,1031,5,0,3
17,72,1062,5359620,5387903,172172,45,18,1035,1,0,10
18,62,1120,860040,870980,109832,10,4,1037,2,4,0
19,43,1163,5090024,5134314,98308,45,8,1038,1,0,2
20,55,1218,1984487,2046950,82063,20,8,1034,0,0,1
21,72,1290,369138,377164,40000,5,12,1031,2,0,13
22,39,1325,7067167,7105191,53974,60,29,1034,2,4,10
23,54,1375,2475295,2488738,37412,20,12,1035,2,4,0
24,63,1438,3391591,3421367,39991,30,3,1038,1,0,4
25,66,1504,3894223,3938533,48529,35,6,1039,1,0,9
26,76,1580,1412062,1432700,34121,15,0,1041,1,0,8
27,43,1623,7236102,7386287,41358,60,0,1043,0,0,15
28,76,1699,1329512,1347404,36480,15,3,1042,2,0,3
29,74,1773,1605990,1651350,23336,15,3,1043,0,0,12
30,72,1845,85644,91435,11532,1,3,1046,0,0,19
31,65,1910,791255,799022,8995,10,50,1038,3,0,0
32,78,1988,144346,147469,3410,5,51,1042,1,0,5
33,117,2105,319106,327331,3076,5,64,1021,0,0,21
34,52,2157,2070491,2123091,4438,20,64,1023,0,0,14
35,76,2233,299459,304996,1653,5,33,1025,1,0,17
36,106,2339,90956,93948,476,1,36,1025,1,0,4
37,28,2367,4906980,4936591,435,40,3,1025,1,0,2
