season_name,total_points,rank
2013/14,1674,2098784
2014/15,2032,142774
2015/16,2043,436499
2016/17,1608,3032258
2017/18,2101,485119
2018/19,1783,4196430
2020/21,2157,1227261
2021/22,2441,210900
2022/23,2406,617124
2023/24,2210,2051637
2024/25,2517,90933
