element,position,multiplier,player_name
366,1,1,Alisson Becker
373,2,1,Virgil van Dijk
258,3,1,Tyrick Mitchell
5,4,1,Gabriel dos Santos Magalhães
568,5,1,Pedro Porro Sauceda
381,6,1,Mohamed Salah
582,7,1,Mohammed Kudus
427,8,1,Tijjani Reijnders
252,9,1,Marc Guiu Paz
430,10,2,Erling Haaland
249,11,1,João Pedro Junqueira de Jesus
470,12,0,Martin Dúbravka
211,13,0,Aaron Ramsey
43,14,0,Álex Moreno Lopera
417,15,0,Rayan Cherki
