event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,69,69,1090649,1199103,1090649,15,0,1000,0,0,2
2,44,113,7546024,7613888,2933071,75,5,1001,1,0,7
3,63,176,1124013,1153762,1162239,10,3,1005,1,0,2
4,95,271,82852,85469,158007,1,12,1003,1,0,3
5,62,333,382465,406731,49138,5,12,1007,0,0,4
6,80,413,289694,298563,14644,5,34,1008,2,0,5
7,83,496,716234,749993,6606,10,34,1012,0,0,2
8,63,559,4221537,4255989,15147,35,22,1017,2,0,13
9,47,606,5412326,5516532,22411,45,22,1019,0,0,6
10,72,678,3868576,3961054,32702,35,1,1016,0,0,16
11,39,717,5499544,5659732,37830,45,1,1021,0,0,8
12,40,757,5254150,5368023,51626,45,1,1025,0,0,14
13,53,810,886570,922845,31188,10,1,1025,0,0,8
14,61,871,6283890,6286376,57703,55,1,1021,4,0,9
15,52,923,4961248,5017610,69890,40,10,1024,1,0,6
16,71,994,3017694,3057418,93679,25,0,1020,5,0,6
17,105,1099,155922,160819,29600,5,8,1022,1,0,0
18,53,1148,2767103,2797444,27568,25,0,1023,2,4,7
19,41,1189,5721223,5896188,26804,50,0,1025,0,0,7
20,73,1262,144407,153647,8539,5,0,1022,0,0,2
21,65,1327,1289771,1313141,5282,15,10,1023,2,0,19
22,49,1376,2328543,2425468,3500,20,10,1026,0,0,11
23,45,1421,5898494,5929021,2850,50,24,1027,2,0,11
24,73,1494,963399,981725,1856,10,10,1027,2,0,5
25,60,1554,5985432,6122681,3717,50,10,1032,0,0,12
26,77,1631,1269821,1286425,2435,10,12,1031,2,0,20
27,63,1694,768836,811761,996,10,12,1031,0,0,9
28,83,1777,532027,545682,639,5,17,1029,2,0,4
29,67,1844,3107063,3132738,555,25,2,1032,1,0,4
30,49,1893,3960849,4004827,904,35,14,1033,1,0,16
31,80,1969,21532,22252,369,1,32,1033,2,4,2
32,60,2029,2060526,2158498,365,20,2,1024,0,0,13
33,124,2153,179358,190898,213,5,2,1025,0,0,0
34,75,2228,82762,94365,91,1,2,1025,0,0,4
35,60,2288,2778662,2908419,74,25,2,1028,0,0,17
36,76,2364,4309812,4321182,113,35,5,1029,3,0,17
37,16,2380,9113159,9275732,202,75,5,1033,0,0,18
