element_in,element_in_cost,element_out,element_out_cost,entry,event,time
666,90,249,75,700135,37,2026-05-15T17:26:44.856051Z
295,45,343,42,700135,37,2026-05-15T17:26:44.850259Z
16,99,235,103,700135,36,2026-05-09T09:50:50.966654Z
5,72,72,52,700135,35,2026-05-01T17:20:44.317417Z
447,37,541,38,700135,34,2026-04-24T17:15:15.870769Z
64,87,730,53,700135,34,2026-04-24T11:16:43.203976Z
242,51,450,80,700135,34,2026-04-24T11:16:43.203639Z
329,60,299,62,700135,34,2026-04-24T11:16:43.203352Z
299,62,387,71,700135,34,2026-04-20T18:26:17.507634Z
384,73,382,83,700135,34,2026-04-20T18:26:17.507422Z
373,62,694,45,700135,34,2026-04-20T18:26:17.507122Z
730,53,691,56,700135,34,2026-04-20T16:06:56.257138Z
624,77,430,144,700135,34,2026-04-20T16:06:56.256752Z
596,72,249,77,700135,34,2026-04-20T16:06:56.256376Z
382,83,783,55,700135,34,2026-04-20T16:06:56.256171Z
450,80,235,105,700135,34,2026-04-20T16:06:56.255949Z
387,71,84,54,700135,34,2026-04-20T16:06:56.255605Z
381,140,82,82,700135,34,2026-04-20T16:06:56.255160Z
603,41,411,50,700135,34,2026-04-20T16:06:56.254794Z
541,38,343,43,700135,34,2026-04-20T16:06:56.254317Z
568,51,151,45,700135,34,2026-04-20T16:06:56.253922Z
694,45,77,42,700135,34,2026-04-20T16:06:56.253518Z
5,71,72,52,700135,34,2026-04-20T16:06:56.253133Z
679,42,341,39,700135,34,2026-04-20T16:06:56.252763Z
1,60,139,45,700135,34,2026-04-20T16:06:56.252227Z
72,52,5,69,700135,33,2026-04-18T09:58:06.192115Z
77,42,72,51,700135,32,2026-04-10T17:10:38.338912Z
430,144,661,91,700135,32,2026-04-10T16:31:34.383652Z
691,56,252,40,700135,32,2026-04-10T16:31:34.383459Z
249,78,136,73,700135,32,2026-04-10T16:31:34.383269Z
84,54,485,73,700135,32,2026-04-10T16:31:34.383063Z
783,55,329,60,700135,32,2026-04-10T16:31:34.382860Z
82,82,83,59,700135,32,2026-04-10T16:31:34.382661Z
343,43,694,43,700135,32,2026-04-10T16:31:34.382457Z
151,45,684,51,700135,32,2026-04-10T16:31:34.382247Z
72,51,373,61,700135,32,2026-04-10T16:31:34.381986Z
411,50,317,45,700135,32,2026-04-10T16:31:34.381756Z
341,39,470,40,700135,32,2026-04-10T16:31:34.381483Z
136,73,430,143,700135,31,2026-03-20T18:24:40.616537Z
235,106,82,79,700135,31,2026-03-20T18:24:40.610408Z
485,73,267,63,700135,31,2026-03-20T17:28:08.919427Z
684,51,8,63,700135,31,2026-03-20T17:28:08.914054Z
329,59,237,66,700135,28,2026-02-27T18:14:32.305453Z
83,59,21,74,700135,28,2026-02-27T18:14:32.300263Z
267,63,387,66,700135,26,2026-02-10T17:43:02.637301Z
449,93,414,84,700135,23,2026-01-24T10:54:03.590491Z
237,64,450,80,700135,22,2026-01-15T23:11:39.038985Z
5,67,113,45,700135,22,2026-01-15T23:11:39.038482Z
139,45,1,57,700135,22,2026-01-15T23:11:39.033045Z
387,66,242,50,700135,19,2025-12-30T17:33:30.944587Z
661,89,136,70,700135,18,2025-12-26T00:02:58.946001Z
450,80,449,92,700135,18,2025-12-26T00:02:58.945516Z
21,72,16,100,700135,18,2025-12-26T00:02:58.937598Z
82,76,160,61,700135,16,2025-12-13T13:23:35.786462Z
113,45,256,58,700135,16,2025-12-13T13:23:35.779240Z
449,91,119,84,700135,16,2025-12-11T22:50:44.190845Z
136,69,283,78,700135,16,2025-12-09T22:43:20.801175Z
414,82,82,76,700135,15,2025-12-03T22:23:57.153624Z
8,63,72,48,700135,14,2025-11-30T22:29:50.787990Z
136,65,283,78,700135,13,2025-11-27T21:50:00.479031Z
414,80,242,49,700135,13,2025-11-27T21:50:00.478775Z
120,70,160,60,700135,13,2025-11-27T21:50:00.478480Z
384,75,119,85,700135,13,2025-11-27T21:50:00.478213Z
47,69,82,76,700135,13,2025-11-27T21:50:00.477963Z
381,142,16,99,700135,13,2025-11-27T21:50:00.477642Z
191,39,373,60,700135,13,2025-11-27T21:50:00.477340Z
106,49,317,45,700135,13,2025-11-27T21:50:00.477094Z
411,50,256,57,700135,13,2025-11-27T21:50:00.476826Z
36,46,72,48,700135,13,2025-11-27T21:50:00.476463Z
32,50,1,57,700135,13,2025-11-27T21:50:00.476148Z
252,42,666,89,700135,12,2025-11-21T22:48:51.949316Z
119,85,612,59,700135,12,2025-11-21T22:48:51.941556Z
283,76,249,75,700135,10,2025-10-26T22:19:56.974564Z
160,60,427,56,700135,10,2025-10-26T22:19:56.974166Z
694,41,603,44,700135,10,2025-10-26T22:19:56.968555Z
16,98,384,75,700135,7,2025-10-03T17:13:16.370650Z
430,142,283,75,700135,6,2025-09-21T22:17:55.701134Z
427,56,381,145,700135,6,2025-09-21T22:17:55.694091Z
603,45,261,45,700135,4,2025-09-13T09:07:46.813883Z
283,75,654,64,700135,4,2025-09-12T23:12:00.456187Z
249,77,525,77,700135,4,2025-09-12T23:12:00.455938Z
666,90,64,89,700135,4,2025-09-12T23:12:00.455678Z
82,74,449,90,700135,4,2025-09-12T23:12:00.455437Z
384,77,382,84,700135,4,2025-09-12T23:12:00.455182Z
612,59,267,65,700135,4,2025-09-12T23:12:00.454923Z
373,60,603,45,700135,4,2025-09-12T23:12:00.454637Z
256,56,568,55,700135,4,2025-09-12T23:12:00.454391Z
317,45,508,50,700135,4,2025-09-12T23:12:00.454124Z
72,46,191,40,700135,4,2025-09-12T23:12:00.453844Z
1,55,220,50,700135,4,2025-09-12T23:12:00.453522Z
525,77,252,45,700135,3,2025-08-29T21:25:52.524751Z
267,65,235,105,700135,3,2025-08-29T21:25:52.518358Z
