id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
380960,50,BlockedShot,0.85,0.3270000076293945,0.0294576995074749,Dara O&#039;Shea,a,8756,SetPiece,2020,RightFoot,14473,Southampton,West Bromwich Albion,2,0,2020-10-04 11:00:00,,Rebound
386343,46,MissedShots,0.9,0.48700000762939455,0.02165200002491474,Dara O&#039;Shea,h,8756,FromCorner,2020,Head,14513,West Bromwich Albion,Tottenham,0,1,2020-11-08 12:00:00,Filip Krovinovic,Aerial
409967,31,MissedShots,0.9219999694824219,0.6530000305175782,0.013143099844455719,Dara O&#039;Shea,a,8756,FromCorner,2020,Head,14706,Crystal Palace,West Bromwich Albion,1,0,2021-03-13 15:00:00,Conor Gallagher,Cross
536284,79,MissedShots,0.955999984741211,0.3920000076293945,0.05201815441250801,Dara O&#039;Shea,h,8756,FromCorner,2023,Head,21929,Burnley,Tottenham,2,5,2023-09-02 14:00:00,Connor Roberts,Cross
546902,89,SavedShot,0.9130000305175782,0.5179999923706055,0.0541953444480896,Dara O&#039;Shea,h,8756,SetPiece,2023,Head,21996,Burnley,Crystal Palace,0,2,2023-11-04 15:00:00,Johann Berg Gudmundsson,Aerial
548388,85,MissedShots,0.9540000152587891,0.5990000152587891,0.04040054604411125,Dara O&#039;Shea,a,8756,FromCorner,2023,OtherBodyPart,22006,Arsenal,Burnley,3,1,2023-11-11 15:00:00,Johann Berg Gudmundsson,Cross
549702,57,MissedShots,0.91,0.44099998474121094,0.253176748752594,Dara O&#039;Shea,h,8756,FromCorner,2023,Head,22016,Burnley,West Ham,1,2,2023-11-25 15:00:00,Johann Berg Gudmundsson,Cross
549706,74,SavedShot,0.87,0.6630000305175782,0.007390847895294428,Dara O&#039;Shea,h,8756,SetPiece,2023,Head,22016,Burnley,West Ham,1,2,2023-11-25 15:00:00,Johann Berg Gudmundsson,Aerial
549711,85,OwnGoal,0.04400000095367432,0.54,0,Dara O&#039;Shea,h,8756,OpenPlay,2023,Head,22016,Burnley,West Ham,1,2,2023-11-25 15:00:00,,None
551030,48,MissedShots,0.925,0.3609999847412109,0.015962813049554825,Dara O&#039;Shea,h,8756,FromCorner,2023,Head,22028,Burnley,Sheffield United,5,0,2023-12-02 15:00:00,Jacob Bruun Larsen,Cross
