event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,54,54,4551060,4567237,4551053,50,0,1000,0,0,5
2,53,107,4480945,4489796,4061232,45,0,1001,0,0,7
3,55,162,3020609,3023767,2860635,30,28,1001,1,0,4
4,80,242,1121832,1126026,1388973,10,13,1000,0,0,9
5,71,313,49531,49901,278022,1,13,1004,0,0,9
6,74,387,717174,718082,136977,10,4,1006,3,0,11
7,73,460,2730196,2734202,132921,25,0,1010,1,0,8
8,104,564,10828,10904,9625,1,6,1014,1,0,4
9,52,616,3842677,3847243,9916,35,6,1017,0,0,4
10,75,691,3046176,3050279,12895,25,8,1021,1,0,7
11,49,740,1653417,1657750,6765,15,8,1023,0,0,5
12,60,800,685555,685821,2227,10,5,1024,3,0,17
13,49,849,1417584,1420849,1881,15,5,1028,0,0,12
14,55,904,7832516,7835289,7233,65,17,1030,1,0,6
15,71,975,661888,663056,2645,10,17,1034,0,0,12
16,83,1058,863931,865208,1940,10,15,1034,3,0,6
17,94,1152,795659,796351,912,10,7,1037,3,0,0
18,44,1196,6363045,6366490,1281,55,17,1036,1,0,6
19,47,1243,3124540,3129537,844,25,17,1035,0,0,9
20,56,1299,1944336,1945981,780,20,17,1030,2,0,11
21,59,1358,2578775,2584387,688,25,17,1029,0,0,14
22,42,1400,5393205,5398076,726,45,3,1032,1,0,12
23,42,1442,7315516,7318031,719,60,0,1034,2,0,17
24,81,1523,218793,219506,264,5,6,1037,1,0,20
25,61,1584,5594309,5599983,572,45,6,1041,0,0,12
26,58,1642,6884600,6886761,1271,55,18,1040,2,0,8
27,49,1691,4292797,4300534,1173,35,18,1039,0,0,12
28,79,1770,930328,932556,919,10,0,1038,2,0,3
29,83,1853,562532,563973,314,5,0,1038,0,0,4
30,56,1909,1627681,1634368,332,15,0,1041,0,0,25
31,64,1973,932946,934145,292,10,72,1039,3,0,3
32,58,2031,2553534,2570564,312,20,0,1027,0,0,14
33,142,2173,7067,7293,57,1,26,1026,1,0,0
34,63,2236,657018,660742,47,10,26,1026,0,0,9
35,49,2285,7010401,7018865,82,55,26,1028,0,0,20
36,93,2378,857630,859497,34,10,7,1028,2,0,14
37,23,2401,6428984,6437710,50,50,7,1030,0,0,11
