season_name,total_points,rank
2011/12,1670,1374027
2012/13,1965,317674
2013/14,1859,1543354
2014/15,1962,327304
2015/16,2208,34963
2016/17,2034,455751
2017/18,1911,1923179
2018/19,2194,292033
2019/20,2231,185480
2020/21,2319,289734
2021/22,2385,351903
2022/23,2473,266003
2023/24,2593,4810
2024/25,2528,70746
