event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,57,57,3654199,3674080,3654196,40,0,1000,0,0,4
2,48,105,6140282,6150793,4488328,60,0,1000,0,0,0
3,63,168,1124013,1126952,2010678,10,25,998,1,0,3
4,79,247,1290624,1297311,1020380,15,25,998,0,0,4
5,61,308,543156,543852,411122,5,32,1000,2,0,11
6,75,383,592096,594341,183052,5,27,1000,1,0,-1
7,75,458,2210408,2216339,152227,20,14,1002,1,0,5
8,89,547,171184,171963,39229,5,29,1007,1,0,14
9,45,592,6325728,6330543,61475,55,22,1009,1,0,4
10,72,664,3868576,3875695,80786,35,22,1013,0,0,4
11,50,714,1427347,1433431,46116,15,22,1014,0,0,11
12,44,758,3779980,3786684,48556,35,2,1012,0,0,9
13,58,816,525362,526469,21276,5,12,1018,1,0,10
14,71,887,2811227,2818517,22205,25,12,1021,0,0,19
15,73,960,578588,578702,7528,5,12,1026,4,0,6
16,74,1034,2259509,2261038,10240,20,28,1034,2,0,3
17,81,1115,2770155,2775507,11411,25,28,1041,0,0,2
18,52,1167,3092842,3097492,8881,25,19,1041,2,0,4
19,43,1210,5157598,5161927,7949,45,9,1041,2,0,2
20,58,1268,1408519,1414163,5903,15,9,1043,0,0,1
21,57,1325,3499014,3500179,5859,30,38,1042,3,0,9
22,46,1371,3651972,3655500,4766,30,52,1044,2,0,14
23,33,1404,10930426,10934860,7936,90,45,1049,1,0,10
24,75,1475,695364,697912,5770,10,30,1049,2,4,7
25,83,1558,345658,347112,2990,5,15,1055,1,0,6
26,81,1639,657147,659831,1518,10,15,1059,0,0,8
27,64,1703,662870,665122,562,10,15,1060,0,0,6
28,75,1778,1481953,1485605,595,15,13,1060,2,0,1
29,57,1835,5768602,5770983,939,45,2,1057,2,0,3
30,54,1889,2129170,2139509,1135,20,2,1059,0,0,15
31,55,1944,2519513,2523186,1492,20,2,1058,1,0,0
32,58,2002,2553534,2577767,1595,20,26,1049,0,0,12
33,129,2131,101294,102994,793,1,26,1050,0,0,0
34,60,2191,937427,945731,790,10,26,1050,0,0,2
35,48,2239,7423419,7439054,1199,60,26,1053,0,0,20
36,77,2316,3986918,3990886,1531,35,32,1058,1,0,18
37,43,2359,1410377,1410497,642,15,1,1058,4,0,13
